dataset,subject,grade,year,jurisdiction,stat,variable,group,value,errorFlag,displayable
schtype_pct,RED,4,2003,NT,PC:P9,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2003,NT,PC:P1,SCHTYPE,Department of Defense,179.432000732422,0,1
schtype_pct,RED,4,2003,NT,PC:P2,SCHTYPE,Department of Defense,202.972000122071,0,1
schtype_pct,RED,4,2003,NT,PC:P5,SCHTYPE,Department of Defense,225.625997924805,0,1
schtype_pct,RED,4,2003,NT,PC:P7,SCHTYPE,Department of Defense,247.925997924805,0,1
schtype_pct,RED,4,2003,NT,PC:P9,SCHTYPE,Department of Defense,266.609997558594,0,1
schtype_pct,RED,4,2005,NT,PC:P1,SCHTYPE,Public,169.105996704102,0,1
schtype_pct,RED,4,2005,NT,PC:P2,SCHTYPE,Public,194.044000244141,0,1
schtype_pct,RED,4,2005,NT,PC:P5,SCHTYPE,Public,219.757998657226,0,1
schtype_pct,RED,4,2005,NT,PC:P7,SCHTYPE,Public,242.681997680664,0,1
schtype_pct,RED,4,2005,NT,PC:P9,SCHTYPE,Public,261.685998535156,0,1
schtype_pct,RED,4,2005,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2005,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2005,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2005,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2005,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2005,NT,PC:P1,SCHTYPE,Catholic,193.035995483398,0,1
schtype_pct,RED,4,2005,NT,PC:P2,SCHTYPE,Catholic,213.512002563477,0,1
schtype_pct,RED,4,2005,NT,PC:P5,SCHTYPE,Catholic,235.026000976563,0,1
schtype_pct,RED,4,2005,NT,PC:P7,SCHTYPE,Catholic,255.294000244141,0,1
schtype_pct,RED,4,2005,NT,PC:P9,SCHTYPE,Catholic,272.85,0,1
schtype_pct,RED,4,2005,NT,PC:P1,SCHTYPE,Bureau of Indian Education,136.324002075195,0,1
schtype_pct,RED,4,2005,NT,PC:P2,SCHTYPE,Bureau of Indian Education,154.802001953125,0,1
schtype_pct,RED,4,2005,NT,PC:P5,SCHTYPE,Bureau of Indian Education,176.40599975586,0,1
schtype_pct,RED,4,2005,NT,PC:P7,SCHTYPE,Bureau of Indian Education,201.994000244141,0,1
schtype_pct,RED,4,2005,NT,PC:P9,SCHTYPE,Bureau of Indian Education,223.150003051758,0,1
schtype_pct,RED,4,2005,NT,PC:P1,SCHTYPE,Department of Defense,188.325997924805,0,1
schtype_pct,RED,4,2005,NT,PC:P2,SCHTYPE,Department of Defense,207.641998291015,0,1
schtype_pct,RED,4,2005,NT,PC:P5,SCHTYPE,Department of Defense,227.429998779297,0,1
schtype_pct,RED,4,2005,NT,PC:P7,SCHTYPE,Department of Defense,246.15,0,1
schtype_pct,RED,4,2005,NT,PC:P9,SCHTYPE,Department of Defense,261.993994140625,0,1
schtype_pct,RED,4,2007,NT,PC:P1,SCHTYPE,Public,172.803997802734,0,1
schtype_pct,RED,4,2007,NT,PC:P2,SCHTYPE,Public,197.813995361328,0,1
schtype_pct,RED,4,2007,NT,PC:P5,SCHTYPE,Public,222.243997192383,0,1
schtype_pct,RED,4,2007,NT,PC:P7,SCHTYPE,Public,244.298001098633,0,1
schtype_pct,RED,4,2007,NT,PC:P9,SCHTYPE,Public,262.946002197265,0,1
schtype_pct,RED,4,2007,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2007,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2007,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2007,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2007,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2007,NT,PC:P1,SCHTYPE,Catholic,191.697998046875,0,1
schtype_pct,RED,4,2007,NT,PC:P2,SCHTYPE,Catholic,213.441998291016,0,1
schtype_pct,RED,4,2007,NT,PC:P5,SCHTYPE,Catholic,233.464001464844,0,1
schtype_pct,RED,4,2007,NT,PC:P7,SCHTYPE,Catholic,253.868002319336,0,1
schtype_pct,RED,4,2007,NT,PC:P9,SCHTYPE,Catholic,269.722003173828,0,1
schtype_pct,RED,4,2007,NT,PC:P1,SCHTYPE,Bureau of Indian Education,136.016000366211,0,1
schtype_pct,RED,4,2007,NT,PC:P2,SCHTYPE,Bureau of Indian Education,158.151998901367,0,1
schtype_pct,RED,4,2007,NT,PC:P5,SCHTYPE,Bureau of Indian Education,180.91000366211,0,1
schtype_pct,RED,4,2007,NT,PC:P7,SCHTYPE,Bureau of Indian Education,203.850003051758,0,1
schtype_pct,RED,4,2007,NT,PC:P9,SCHTYPE,Bureau of Indian Education,223.889999389649,0,1
schtype_pct,RED,4,2007,NT,PC:P1,SCHTYPE,Department of Defense,191.761999511719,0,1
schtype_pct,RED,4,2007,NT,PC:P2,SCHTYPE,Department of Defense,211.338003540039,0,1
schtype_pct,RED,4,2007,NT,PC:P5,SCHTYPE,Department of Defense,231.006002807618,0,1
schtype_pct,RED,4,2007,NT,PC:P7,SCHTYPE,Department of Defense,248.75,0,1
schtype_pct,RED,4,2007,NT,PC:P9,SCHTYPE,Department of Defense,264.315997314453,0,1
schtype_pct,RED,4,2009,NT,PC:P1,SCHTYPE,Public,173.27600402832,0,1
schtype_pct,RED,4,2009,NT,PC:P2,SCHTYPE,Public,197.834002685547,0,1
schtype_pct,RED,4,2009,NT,PC:P5,SCHTYPE,Public,222.103997802734,0,1
schtype_pct,RED,4,2009,NT,PC:P7,SCHTYPE,Public,244.12600402832,0,1
schtype_pct,RED,4,2009,NT,PC:P9,SCHTYPE,Public,262.598004150391,0,1
schtype_pct,RED,4,2009,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2009,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2009,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2009,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2009,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2009,NT,PC:P1,SCHTYPE,Catholic,195.555996704102,0,1
schtype_pct,RED,4,2009,NT,PC:P2,SCHTYPE,Catholic,215.690002441406,0,1
schtype_pct,RED,4,2009,NT,PC:P5,SCHTYPE,Catholic,237.62399597168,0,1
schtype_pct,RED,4,2009,NT,PC:P7,SCHTYPE,Catholic,257.935998535156,0,1
schtype_pct,RED,4,2009,NT,PC:P9,SCHTYPE,Catholic,274.560003662109,0,1
schtype_pct,RED,4,2009,NT,PC:P1,SCHTYPE,Bureau of Indian Education,134.852001953125,0,1
schtype_pct,RED,4,2009,NT,PC:P2,SCHTYPE,Bureau of Indian Education,157.642001342773,0,1
schtype_pct,RED,4,2009,NT,PC:P5,SCHTYPE,Bureau of Indian Education,182.188000488281,0,1
schtype_pct,RED,4,2009,NT,PC:P7,SCHTYPE,Bureau of Indian Education,206.971997070313,0,1
schtype_pct,RED,4,2009,NT,PC:P9,SCHTYPE,Bureau of Indian Education,226.839999389648,0,1
schtype_pct,RED,4,2009,NT,PC:P1,SCHTYPE,Department of Defense,190.479998779297,0,1
schtype_pct,RED,4,2009,NT,PC:P2,SCHTYPE,Department of Defense,210.030001831055,0,1
schtype_pct,RED,4,2009,NT,PC:P5,SCHTYPE,Department of Defense,230.02799987793,0,1
schtype_pct,RED,4,2009,NT,PC:P7,SCHTYPE,Department of Defense,248.395999145508,0,1
schtype_pct,RED,4,2009,NT,PC:P9,SCHTYPE,Department of Defense,264.244000244141,0,1
schtype_pct,RED,4,2011,NT,PC:P1,SCHTYPE,Public,173.029995727539,0,1
schtype_pct,RED,4,2011,NT,PC:P2,SCHTYPE,Public,198.273999023438,0,1
schtype_pct,RED,4,2011,NT,PC:P5,SCHTYPE,Public,222.951998901367,0,1
schtype_pct,RED,4,2011,NT,PC:P7,SCHTYPE,Public,244.849996948242,0,1
schtype_pct,RED,4,2011,NT,PC:P9,SCHTYPE,Public,263.216003417969,0,1
schtype_pct,RED,4,2011,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2011,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2011,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2011,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2011,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2011,NT,PC:P1,SCHTYPE,Catholic,194.745999145508,0,1
schtype_pct,RED,4,2011,NT,PC:P2,SCHTYPE,Catholic,216.488003540039,0,1
schtype_pct,RED,4,2011,NT,PC:P5,SCHTYPE,Catholic,237.655999755859,0,1
schtype_pct,RED,4,2011,NT,PC:P7,SCHTYPE,Catholic,256.276000976563,0,1
schtype_pct,RED,4,2011,NT,PC:P9,SCHTYPE,Catholic,273.05,0,1
schtype_pct,RED,4,2011,NT,PC:P1,SCHTYPE,Bureau of Indian Education,136.507998657227,0,1
schtype_pct,RED,4,2011,NT,PC:P2,SCHTYPE,Bureau of Indian Education,158.222000122071,0,1
schtype_pct,RED,4,2011,NT,PC:P5,SCHTYPE,Bureau of Indian Education,183.088000488281,0,1
schtype_pct,RED,4,2011,NT,PC:P7,SCHTYPE,Bureau of Indian Education,207.379998779297,0,1
schtype_pct,RED,4,2011,NT,PC:P9,SCHTYPE,Bureau of Indian Education,226.956002807617,0,1
schtype_pct,RED,4,2011,NT,PC:P1,SCHTYPE,Department of Defense,194.007998657226,0,1
schtype_pct,RED,4,2011,NT,PC:P2,SCHTYPE,Department of Defense,212.210000610351,0,1
schtype_pct,RED,4,2011,NT,PC:P5,SCHTYPE,Department of Defense,230.848001098633,0,1
schtype_pct,RED,4,2011,NT,PC:P7,SCHTYPE,Department of Defense,247.870001220703,0,1
schtype_pct,RED,4,2011,NT,PC:P9,SCHTYPE,Department of Defense,263.232000732422,0,1
schtype_pct,RED,4,2013,NT,PC:P1,SCHTYPE,Public,172.076999664307,0,1
schtype_pct,RED,4,2013,NT,PC:P2,SCHTYPE,Public,198.931999969482,0,1
schtype_pct,RED,4,2013,NT,PC:P5,SCHTYPE,Public,224.25950088501,0,1
schtype_pct,RED,4,2013,NT,PC:P7,SCHTYPE,Public,246.195999145508,0,1
schtype_pct,RED,4,2013,NT,PC:P9,SCHTYPE,Public,264.35950012207,0,1
schtype_pct,RED,4,2013,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2013,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2013,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2013,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2013,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2013,NT,PC:P1,SCHTYPE,Catholic,194.887501525879,0,1
schtype_pct,RED,4,2013,NT,PC:P2,SCHTYPE,Catholic,216.5375,0,1
schtype_pct,RED,4,2013,NT,PC:P5,SCHTYPE,Catholic,237.330500793457,0,1
schtype_pct,RED,4,2013,NT,PC:P7,SCHTYPE,Catholic,256.153001403809,0,1
schtype_pct,RED,4,2013,NT,PC:P9,SCHTYPE,Catholic,272.59100189209,0,1
schtype_pct,RED,4,2013,NT,PC:P1,SCHTYPE,Bureau of Indian Education,136.754500579834,0,1
schtype_pct,RED,4,2013,NT,PC:P2,SCHTYPE,Bureau of Indian Education,157.622001647949,0,1
schtype_pct,RED,4,2013,NT,PC:P5,SCHTYPE,Bureau of Indian Education,179.916500854492,0,1
schtype_pct,RED,4,2013,NT,PC:P7,SCHTYPE,Bureau of Indian Education,205.289000701904,0,1
schtype_pct,RED,4,2013,NT,PC:P9,SCHTYPE,Bureau of Indian Education,225.252000427246,0,1
schtype_pct,RED,4,2013,NT,PC:P1,SCHTYPE,Department of Defense,196.950999450684,0,1
schtype_pct,RED,4,2013,NT,PC:P2,SCHTYPE,Department of Defense,215.135501098633,0,1
schtype_pct,RED,4,2013,NT,PC:P5,SCHTYPE,Department of Defense,233.558000946045,0,1
schtype_pct,RED,4,2013,NT,PC:P7,SCHTYPE,Department of Defense,250.829500579834,0,1
schtype_pct,RED,4,2013,NT,PC:P9,SCHTYPE,Department of Defense,265.675498962402,0,1
schtype_pct,RED,4,2015,NT,PC:P1,SCHTYPE,Public,172.567499542236,0,1
schtype_pct,RED,4,2015,NT,PC:P2,SCHTYPE,Public,199.578500366211,0,1
schtype_pct,RED,4,2015,NT,PC:P5,SCHTYPE,Public,225.056000518799,0,1
schtype_pct,RED,4,2015,NT,PC:P7,SCHTYPE,Public,246.878498840332,0,1
schtype_pct,RED,4,2015,NT,PC:P9,SCHTYPE,Public,264.878503417969,0,1
schtype_pct,RED,4,2015,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2015,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2015,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2015,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2015,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2015,NT,PC:P1,SCHTYPE,Catholic,196.413001251221,0,1
schtype_pct,RED,4,2015,NT,PC:P2,SCHTYPE,Catholic,218.166000366211,0,1
schtype_pct,RED,4,2015,NT,PC:P5,SCHTYPE,Catholic,239.75599899292,0,1
schtype_pct,RED,4,2015,NT,PC:P7,SCHTYPE,Catholic,258.637002563477,0,1
schtype_pct,RED,4,2015,NT,PC:P9,SCHTYPE,Catholic,275.397499084473,0,1
schtype_pct,RED,4,2015,NT,PC:P1,SCHTYPE,Bureau of Indian Education,999,272,0
schtype_pct,RED,4,2015,NT,PC:P2,SCHTYPE,Bureau of Indian Education,999,272,0
schtype_pct,RED,4,2015,NT,PC:P5,SCHTYPE,Bureau of Indian Education,999,272,0
schtype_pct,RED,4,2015,NT,PC:P7,SCHTYPE,Bureau of Indian Education,999,272,0
schtype_pct,RED,4,2015,NT,PC:P9,SCHTYPE,Bureau of Indian Education,999,272,0
schtype_pct,RED,4,2015,NT,PC:P1,SCHTYPE,Department of Defense,197.238999938965,0,1
schtype_pct,RED,4,2015,NT,PC:P2,SCHTYPE,Department of Defense,217.176000213623,0,1
schtype_pct,RED,4,2015,NT,PC:P5,SCHTYPE,Department of Defense,235.92550201416,0,1
schtype_pct,RED,4,2015,NT,PC:P7,SCHTYPE,Department of Defense,252.777000427246,0,1
schtype_pct,RED,4,2015,NT,PC:P9,SCHTYPE,Department of Defense,266.886503601074,0,1
schtype_pct,RED,4,2017,NT,PC:P1,SCHTYPE,Public,169.457000732422,0,1
schtype_pct,RED,4,2017,NT,PC:P2,SCHTYPE,Public,197.577001190186,0,1
schtype_pct,RED,4,2017,NT,PC:P5,SCHTYPE,Public,224.840998840332,0,1
schtype_pct,RED,4,2017,NT,PC:P7,SCHTYPE,Public,247.716498565674,0,1
schtype_pct,RED,4,2017,NT,PC:P9,SCHTYPE,Public,265.96849975586,0,1
schtype_pct,RED,4,2017,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2017,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2017,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2017,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2017,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2017,NT,PC:P1,SCHTYPE,Catholic,194.158499908447,0,1
schtype_pct,RED,4,2017,NT,PC:P2,SCHTYPE,Catholic,216.363999938965,0,1
schtype_pct,RED,4,2017,NT,PC:P5,SCHTYPE,Catholic,237.503499603271,0,1
schtype_pct,RED,4,2017,NT,PC:P7,SCHTYPE,Catholic,256.214498138428,0,1
schtype_pct,RED,4,2017,NT,PC:P9,SCHTYPE,Catholic,271.77749786377,0,1
schtype_pct,RED,4,2017,NT,PC:P1,SCHTYPE,Bureau of Indian Education,133.478001022339,0,1
schtype_pct,RED,4,2017,NT,PC:P2,SCHTYPE,Bureau of Indian Education,157.880499267578,0,1
schtype_pct,RED,4,2017,NT,PC:P5,SCHTYPE,Bureau of Indian Education,179.914998626709,0,1
schtype_pct,RED,4,2017,NT,PC:P7,SCHTYPE,Bureau of Indian Education,201.116998291016,0,1
schtype_pct,RED,4,2017,NT,PC:P9,SCHTYPE,Bureau of Indian Education,223.856998443603,0,1
schtype_pct,RED,4,2017,NT,PC:P1,SCHTYPE,Department of Defense,197.503497314453,0,1
schtype_pct,RED,4,2017,NT,PC:P2,SCHTYPE,Department of Defense,217.586999511719,0,1
schtype_pct,RED,4,2017,NT,PC:P5,SCHTYPE,Department of Defense,236.888500976562,0,1
schtype_pct,RED,4,2017,NT,PC:P7,SCHTYPE,Department of Defense,254.394499969482,0,1
schtype_pct,RED,4,2017,NT,PC:P9,SCHTYPE,Department of Defense,268.823001098633,0,1
schtype_pct,RED,4,2019,NT,PC:P1,SCHTYPE,Public,166.930001068115,0,1
schtype_pct,RED,4,2019,NT,PC:P2,SCHTYPE,Public,195.619000244141,0,1
schtype_pct,RED,4,2019,NT,PC:P5,SCHTYPE,Public,223.560500335693,0,1
schtype_pct,RED,4,2019,NT,PC:P7,SCHTYPE,Public,246.905500793457,0,1
schtype_pct,RED,4,2019,NT,PC:P9,SCHTYPE,Public,265.457998657227,0,1
schtype_pct,RED,4,2019,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2019,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2019,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2019,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2019,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2019,NT,PC:P1,SCHTYPE,Catholic,193.279000091553,0,1
schtype_pct,RED,4,2019,NT,PC:P2,SCHTYPE,Catholic,215.777001190186,0,1
schtype_pct,RED,4,2019,NT,PC:P5,SCHTYPE,Catholic,237.787501525879,0,1
schtype_pct,RED,4,2019,NT,PC:P7,SCHTYPE,Catholic,257.13399810791,0,1
schtype_pct,RED,4,2019,NT,PC:P9,SCHTYPE,Catholic,273.922500610352,0,1
schtype_pct,RED,4,2019,NT,PC:P1,SCHTYPE,Bureau of Indian Education,140.129999542236,0,1
schtype_pct,RED,4,2019,NT,PC:P2,SCHTYPE,Bureau of Indian Education,162.434999847412,0,1
schtype_pct,RED,4,2019,NT,PC:P5,SCHTYPE,Bureau of Indian Education,186.810498809815,0,1
schtype_pct,RED,4,2019,NT,PC:P7,SCHTYPE,Bureau of Indian Education,211.716500854492,0,1
schtype_pct,RED,4,2019,NT,PC:P9,SCHTYPE,Bureau of Indian Education,231.321001434326,0,1
schtype_pct,RED,4,2019,NT,PC:P1,SCHTYPE,Department of Defense,196.225999450684,0,1
schtype_pct,RED,4,2019,NT,PC:P2,SCHTYPE,Department of Defense,217.340500640869,0,1
schtype_pct,RED,4,2019,NT,PC:P5,SCHTYPE,Department of Defense,237.509499359131,0,1
schtype_pct,RED,4,2019,NT,PC:P7,SCHTYPE,Department of Defense,255.427000427246,0,1
schtype_pct,RED,4,2019,NT,PC:P9,SCHTYPE,Department of Defense,270.20249786377,0,1
schtype_pct,RED,4,2022,NT,PC:P1,SCHTYPE,Public,160.467499542236,0,1
schtype_pct,RED,4,2022,NT,PC:P2,SCHTYPE,Public,189.89049911499,0,1
schtype_pct,RED,4,2022,NT,PC:P5,SCHTYPE,Public,220.137501525879,0,1
schtype_pct,RED,4,2022,NT,PC:P7,SCHTYPE,Public,245.231500244141,0,1
schtype_pct,RED,4,2022,NT,PC:P9,SCHTYPE,Public,264.915501403809,0,1
schtype_pct,RED,4,2022,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2022,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2022,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2022,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2022,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2022,NT,PC:P1,SCHTYPE,Catholic,189.442498779297,0,1
schtype_pct,RED,4,2022,NT,PC:P2,SCHTYPE,Catholic,211.724501037598,0,1
schtype_pct,RED,4,2022,NT,PC:P5,SCHTYPE,Catholic,235.552500152588,0,1
schtype_pct,RED,4,2022,NT,PC:P7,SCHTYPE,Catholic,255.748498535156,0,1
schtype_pct,RED,4,2022,NT,PC:P9,SCHTYPE,Catholic,273.243501281738,0,1
schtype_pct,RED,4,2022,NT,PC:P1,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2022,NT,PC:P2,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2022,NT,PC:P5,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2022,NT,PC:P7,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2022,NT,PC:P9,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,4,2022,NT,PC:P1,SCHTYPE,Department of Defense,188.983501434326,0,1
schtype_pct,RED,4,2022,NT,PC:P2,SCHTYPE,Department of Defense,214.054001617432,0,1
schtype_pct,RED,4,2022,NT,PC:P5,SCHTYPE,Department of Defense,238.176499176025,0,1
schtype_pct,RED,4,2022,NT,PC:P7,SCHTYPE,Department of Defense,258.835496520996,0,1
schtype_pct,RED,4,2022,NT,PC:P9,SCHTYPE,Department of Defense,275.730499267578,0,1
schtype_pct,RED,4,2024,NT,PC:P1,SCHTYPE,Public,157.243499755859,0,1
schtype_pct,RED,4,2024,NT,PC:P2,SCHTYPE,Public,187.463499450684,0,1
schtype_pct,RED,4,2024,NT,PC:P5,SCHTYPE,Public,218.097498321533,0,1
schtype_pct,RED,4,2024,NT,PC:P7,SCHTYPE,Public,243.972999572754,0,1
schtype_pct,RED,4,2024,NT,PC:P9,SCHTYPE,Public,264.543502807617,0,1
schtype_pct,RED,4,2024,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2024,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2024,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2024,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2024,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,4,2024,NT,PC:P1,SCHTYPE,Catholic,185.330000305176,0,1
schtype_pct,RED,4,2024,NT,PC:P2,SCHTYPE,Catholic,209.998499298096,0,1
schtype_pct,RED,4,2024,NT,PC:P5,SCHTYPE,Catholic,232.797500610352,0,1
schtype_pct,RED,4,2024,NT,PC:P7,SCHTYPE,Catholic,253.047499847412,0,1
schtype_pct,RED,4,2024,NT,PC:P9,SCHTYPE,Catholic,270.414500427246,0,1
schtype_pct,RED,4,2024,NT,PC:P1,SCHTYPE,Bureau of Indian Education,128.478500747681,0,1
schtype_pct,RED,4,2024,NT,PC:P2,SCHTYPE,Bureau of Indian Education,152.809999084473,0,1
schtype_pct,RED,4,2024,NT,PC:P5,SCHTYPE,Bureau of Indian Education,179.18150100708,0,1
schtype_pct,RED,4,2024,NT,PC:P7,SCHTYPE,Bureau of Indian Education,206.443000030518,0,1
schtype_pct,RED,4,2024,NT,PC:P9,SCHTYPE,Bureau of Indian Education,228.100498962402,0,1
schtype_pct,RED,4,2024,NT,PC:P1,SCHTYPE,Department of Defense,189.215999603272,0,1
schtype_pct,RED,4,2024,NT,PC:P2,SCHTYPE,Department of Defense,212.54049911499,0,1
schtype_pct,RED,4,2024,NT,PC:P5,SCHTYPE,Department of Defense,236.677500152588,0,1
schtype_pct,RED,4,2024,NT,PC:P7,SCHTYPE,Department of Defense,258.023503112793,0,1
schtype_pct,RED,4,2024,NT,PC:P9,SCHTYPE,Department of Defense,275.366499328613,0,1
schtype_pct,RED,8,2003,NT,PC:P1,SCHTYPE,Public,215.233999633789,0,1
schtype_pct,RED,8,2003,NT,PC:P2,SCHTYPE,Public,239.721997070312,0,1
schtype_pct,RED,8,2003,NT,PC:P5,SCHTYPE,Public,263.988000488281,0,1
schtype_pct,RED,8,2003,NT,PC:P7,SCHTYPE,Public,285.731994628906,0,1
schtype_pct,RED,8,2003,NT,PC:P9,SCHTYPE,Public,303.867999267578,0,1
schtype_pct,RED,8,2003,NT,PC:P1,SCHTYPE,Other private,243.095999145508,0,1
schtype_pct,RED,8,2003,NT,PC:P2,SCHTYPE,Other private,263.564001464844,0,1
schtype_pct,RED,8,2003,NT,PC:P5,SCHTYPE,Other private,285.663995361328,0,1
schtype_pct,RED,8,2003,NT,PC:P7,SCHTYPE,Other private,305.55,0,1
schtype_pct,RED,8,2003,NT,PC:P9,SCHTYPE,Other private,322.492004394531,0,1
schtype_pct,RED,8,2003,NT,PC:P1,SCHTYPE,Catholic,243.401998901367,0,1
schtype_pct,RED,8,2003,NT,PC:P2,SCHTYPE,Catholic,262.34599609375,0,1
schtype_pct,RED,8,2003,NT,PC:P5,SCHTYPE,Catholic,281.973999023438,0,1
schtype_pct,RED,8,2003,NT,PC:P7,SCHTYPE,Catholic,300.848004150391,0,1
schtype_pct,RED,8,2003,NT,PC:P9,SCHTYPE,Catholic,318.534002685547,0,1
schtype_pct,RED,8,2003,NT,PC:P1,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,8,2003,NT,PC:P2,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,8,2003,NT,PC:P5,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,8,2003,NT,PC:P7,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,8,2003,NT,PC:P9,SCHTYPE,Bureau of Indian Education,999,257,0
schtype_pct,RED,8,2003,NT,PC:P1,SCHTYPE,Department of Defense,228.991998291016,0,1
schtype_pct,RED,8,2003,NT,PC:P2,SCHTYPE,Department of Defense,251.723999023438,0,1
schtype_pct,RED,8,2003,NT,PC:P5,SCHTYPE,Department of Defense,271.232000732422,0,1
schtype_pct,RED,8,2003,NT,PC:P7,SCHTYPE,Department of Defense,291.688000488281,0,1
schtype_pct,RED,8,2003,NT,PC:P9,SCHTYPE,Department of Defense,310.409997558594,0,1
schtype_pct,RED,8,2005,NT,PC:P1,SCHTYPE,Public,214.122003173828,0,1
schtype_pct,RED,8,2005,NT,PC:P2,SCHTYPE,Public,238.410000610352,0,1
schtype_pct,RED,8,2005,NT,PC:P5,SCHTYPE,Public,262.721990966797,0,1
schtype_pct,RED,8,2005,NT,PC:P7,SCHTYPE,Public,284.744000244141,0,1
schtype_pct,RED,8,2005,NT,PC:P9,SCHTYPE,Public,303.353997802735,0,1
schtype_pct,RED,8,2005,NT,PC:P1,SCHTYPE,Other private,999,272,0
schtype_pct,RED,8,2005,NT,PC:P2,SCHTYPE,Other private,999,272,0
schtype_pct,RED,8,2005,NT,PC:P5,SCHTYPE,Other private,999,272,0
schtype_pct,RED,8,2005,NT,PC:P7,SCHTYPE,Other private,999,272,0
schtype_pct,RED,8,2005,NT,PC:P9,SCHTYPE,Other private,999,272,0
schtype_pct,RED,8,2005,NT,PC:P1,SCHTYPE,Catholic,242.194000244141,0,1
