dataset,subject,grade,year,jurisdiction,stat,variable,group,value,errorFlag,displayable
statepct,MAT,8,2005,OK,PC:P9,TOTAL,All students,313.027996826172,0,1
statepct,MAT,8,2005,OR,PC:P1,TOTAL,All students,235.02200012207,0,1
statepct,MAT,8,2005,OR,PC:P2,TOTAL,All students,259.077996826172,0,1
statepct,MAT,8,2005,OR,PC:P5,TOTAL,All students,283.313995361328,0,1
statepct,MAT,8,2005,OR,PC:P9,TOTAL,All students,327.957995605469,0,1
statepct,MAT,8,2005,PA,PC:P1,TOTAL,All students,235.37799987793,0,1
statepct,MAT,8,2005,PA,PC:P2,TOTAL,All students,258.680004882813,0,1
statepct,MAT,8,2005,PA,PC:P5,TOTAL,All students,282.209997558594,0,1
statepct,MAT,8,2005,PA,PC:P9,TOTAL,All students,324.253997802734,0,1
statepct,MAT,8,2007,MT,PC:P1,TOTAL,All students,245.090002441407,0,1
statepct,MAT,8,2007,MT,PC:P2,TOTAL,All students,266.766003417969,0,1
statepct,MAT,8,2007,MT,PC:P5,TOTAL,All students,288.597998046875,0,1
statepct,MAT,8,2007,MT,PC:P9,TOTAL,All students,327.644006347656,0,1
statepct,MAT,8,2007,NC,PC:P1,TOTAL,All students,238.647998046875,0,1
statepct,MAT,8,2007,NC,PC:P2,TOTAL,All students,259.651995849609,0,1
statepct,MAT,8,2007,NC,PC:P5,TOTAL,All students,285.003997802734,0,1
statepct,MAT,8,2007,NC,PC:P9,TOTAL,All students,328.890008544922,0,1
statepct,MAT,8,2007,ND,PC:P1,TOTAL,All students,254.657998657227,0,1
statepct,MAT,8,2007,ND,PC:P2,TOTAL,All students,273.522003173828,0,1
statepct,MAT,8,2007,ND,PC:P5,TOTAL,All students,292.5419921875,0,1
statepct,MAT,8,2007,ND,PC:P9,TOTAL,All students,327.55199584961,0,1
statepct,MAT,8,2007,NE,PC:P1,TOTAL,All students,236.067999267578,0,1
statepct,MAT,8,2007,NE,PC:P2,TOTAL,All students,261.110003662109,0,1
statepct,MAT,8,2007,NE,PC:P5,TOTAL,All students,285.344006347656,0,1
statepct,MAT,8,2007,NE,PC:P9,TOTAL,All students,328.20599975586,0,1
statepct,MAT,8,2007,NH,PC:P1,TOTAL,All students,243.47799987793,0,1
statepct,MAT,8,2007,NH,PC:P2,TOTAL,All students,265.288000488281,0,1
statepct,MAT,8,2007,NH,PC:P5,TOTAL,All students,289.136004638672,0,1
statepct,MAT,8,2007,NH,PC:P9,TOTAL,All students,328.696002197266,0,1
statepct,MAT,8,2007,NJ,PC:P1,TOTAL,All students,241.054000854492,0,1
statepct,MAT,8,2007,NJ,PC:P2,TOTAL,All students,264.859997558594,0,1
statepct,MAT,8,2007,NJ,PC:P5,TOTAL,All students,290.805993652344,0,1
statepct,MAT,8,2007,NJ,PC:P9,TOTAL,All students,333.99398803711,0,1
statepct,MAT,8,2007,NM,PC:P1,TOTAL,All students,223.8,0,1
statepct,MAT,8,2007,NM,PC:P2,TOTAL,All students,245.226000976562,0,1
statepct,MAT,8,2007,NM,PC:P5,TOTAL,All students,267.659991455078,0,1
statepct,MAT,8,2007,NM,PC:P9,TOTAL,All students,310.747998046875,0,1
statepct,MAT,8,2007,NV,PC:P1,TOTAL,All students,224.13200378418,0,1
statepct,MAT,8,2007,NV,PC:P2,TOTAL,All students,247.37799987793,0,1
statepct,MAT,8,2007,NV,PC:P5,TOTAL,All students,271.423999023437,0,1
statepct,MAT,8,2007,NV,PC:P9,TOTAL,All students,317.516003417969,0,1
statepct,MAT,8,2007,NY,PC:P1,TOTAL,All students,234.383999633789,0,1
statepct,MAT,8,2007,NY,PC:P2,TOTAL,All students,256.6,0,1
statepct,MAT,8,2007,NY,PC:P5,TOTAL,All students,281.199993896484,0,1
statepct,MAT,8,2007,NY,PC:P9,TOTAL,All students,325.142004394531,0,1
statepct,MAT,8,2007,OH,PC:P1,TOTAL,All students,240.902001953125,0,1
statepct,MAT,8,2007,OH,PC:P2,TOTAL,All students,263.740002441406,0,1
statepct,MAT,8,2007,OH,PC:P5,TOTAL,All students,286.55599975586,0,1
statepct,MAT,8,2007,OH,PC:P9,TOTAL,All students,325.367999267578,0,1
statepct,MAT,8,2007,OK,PC:P1,TOTAL,All students,234.826000976562,0,1
statepct,MAT,8,2007,OK,PC:P2,TOTAL,All students,253.973999023437,0,1
statepct,MAT,8,2007,OK,PC:P5,TOTAL,All students,274.617999267578,0,1
statepct,MAT,8,2007,OK,PC:P9,TOTAL,All students,313.726000976562,0,1
statepct,MAT,8,2007,OR,PC:P1,TOTAL,All students,236.833999633789,0,1
statepct,MAT,8,2007,OR,PC:P2,TOTAL,All students,259.428002929688,0,1
statepct,MAT,8,2007,OR,PC:P5,TOTAL,All students,284.965997314453,0,1
statepct,MAT,8,2007,OR,PC:P9,TOTAL,All students,330.166003417969,0,1
statepct,MAT,8,2007,PA,PC:P1,TOTAL,All students,239.833996582031,0,1
statepct,MAT,8,2007,PA,PC:P2,TOTAL,All students,264.596002197266,0,1
statepct,MAT,8,2007,PA,PC:P5,TOTAL,All students,288.620001220703,0,1
statepct,MAT,8,2007,PA,PC:P9,TOTAL,All students,328.942004394531,0,1
statepct,MAT,8,2009,MT,PC:P1,TOTAL,All students,247.973999023438,0,1
statepct,MAT,8,2009,MT,PC:P2,TOTAL,All students,271.666003417969,0,1
statepct,MAT,8,2009,MT,PC:P5,TOTAL,All students,293.553991699219,0,1
statepct,MAT,8,2009,MT,PC:P9,TOTAL,All students,332.993994140625,0,1
statepct,MAT,8,2009,NC,PC:P1,TOTAL,All students,237.005999755859,0,1
statepct,MAT,8,2009,NC,PC:P2,TOTAL,All students,260.232000732422,0,1
statepct,MAT,8,2009,NC,PC:P5,TOTAL,All students,284.865997314453,0,1
statepct,MAT,8,2009,NC,PC:P9,TOTAL,All students,331.494000244141,0,1
statepct,MAT,8,2009,ND,PC:P1,TOTAL,All students,255.661999511719,0,1
statepct,MAT,8,2009,ND,PC:P2,TOTAL,All students,275.096008300781,0,1
statepct,MAT,8,2009,ND,PC:P5,TOTAL,All students,294.318005371094,0,1
statepct,MAT,8,2009,ND,PC:P9,TOTAL,All students,328.403997802735,0,1
statepct,MAT,8,2009,NE,PC:P1,TOTAL,All students,238.567999267578,0,1
statepct,MAT,8,2009,NE,PC:P2,TOTAL,All students,261.935998535156,0,1
statepct,MAT,8,2009,NE,PC:P5,TOTAL,All students,286.256005859375,0,1
statepct,MAT,8,2009,NE,PC:P9,TOTAL,All students,328.447998046875,0,1
statepct,MAT,8,2009,NH,PC:P1,TOTAL,All students,248.933999633789,0,1
statepct,MAT,8,2009,NH,PC:P2,TOTAL,All students,269.947998046875,0,1
statepct,MAT,8,2009,NH,PC:P5,TOTAL,All students,293.374005126953,0,1
statepct,MAT,8,2009,NH,PC:P9,TOTAL,All students,335.06000366211,0,1
statepct,MAT,8,2009,NJ,PC:P1,TOTAL,All students,244.105999755859,0,1
statepct,MAT,8,2009,NJ,PC:P2,TOTAL,All students,268.515997314453,0,1
statepct,MAT,8,2009,NJ,PC:P5,TOTAL,All students,293.85400390625,0,1
statepct,MAT,8,2009,NJ,PC:P9,TOTAL,All students,340.10400390625,0,1
statepct,MAT,8,2009,NM,PC:P1,TOTAL,All students,224.858001708984,0,1
statepct,MAT,8,2009,NM,PC:P2,TOTAL,All students,246.935998535156,0,1
statepct,MAT,8,2009,NM,PC:P5,TOTAL,All students,269.999993896484,0,1
statepct,MAT,8,2009,NM,PC:P9,TOTAL,All students,314.364007568359,0,1
statepct,MAT,8,2009,NV,PC:P1,TOTAL,All students,228.920001220703,0,1
statepct,MAT,8,2009,NV,PC:P2,TOTAL,All students,250.551998901367,0,1
statepct,MAT,8,2009,NV,PC:P5,TOTAL,All students,273.95599975586,0,1
statepct,MAT,8,2009,NV,PC:P9,TOTAL,All students,319.876000976562,0,1
statepct,MAT,8,2009,NY,PC:P1,TOTAL,All students,234.435998535156,0,1
statepct,MAT,8,2009,NY,PC:P2,TOTAL,All students,259.439996337891,0,1
statepct,MAT,8,2009,NY,PC:P5,TOTAL,All students,284.223999023438,0,1
statepct,MAT,8,2009,NY,PC:P9,TOTAL,All students,328.413995361328,0,1
statepct,MAT,8,2009,OH,PC:P1,TOTAL,All students,241.806002807617,0,1
statepct,MAT,8,2009,OH,PC:P2,TOTAL,All students,262.872003173828,0,1
statepct,MAT,8,2009,OH,PC:P5,TOTAL,All students,286.811993408203,0,1
statepct,MAT,8,2009,OH,PC:P9,TOTAL,All students,329.122003173828,0,1
statepct,MAT,8,2009,OK,PC:P1,TOTAL,All students,234.041998291016,0,1
statepct,MAT,8,2009,OK,PC:P2,TOTAL,All students,254.494003295899,0,1
statepct,MAT,8,2009,OK,PC:P5,TOTAL,All students,276.319995117188,0,1
statepct,MAT,8,2009,OK,PC:P9,TOTAL,All students,317.260003662109,0,1
statepct,MAT,8,2009,OR,PC:P1,TOTAL,All students,237.935998535156,0,1
statepct,MAT,8,2009,OR,PC:P2,TOTAL,All students,262.015997314453,0,1
statepct,MAT,8,2009,OR,PC:P5,TOTAL,All students,286.971997070313,0,1
statepct,MAT,8,2009,OR,PC:P9,TOTAL,All students,329.527996826172,0,1
statepct,MAT,8,2009,PA,PC:P1,TOTAL,All students,240.723999023438,0,1
statepct,MAT,8,2009,PA,PC:P2,TOTAL,All students,266.171997070313,0,1
statepct,MAT,8,2009,PA,PC:P5,TOTAL,All students,290.861993408203,0,1
statepct,MAT,8,2009,PA,PC:P9,TOTAL,All students,332.507995605469,0,1
statepct,MAT,8,2011,MT,PC:P1,TOTAL,All students,246.767999267578,0,1
statepct,MAT,8,2011,MT,PC:P2,TOTAL,All students,272.613995361328,0,1
statepct,MAT,8,2011,MT,PC:P5,TOTAL,All students,295.527996826172,0,1
statepct,MAT,8,2011,MT,PC:P9,TOTAL,All students,334.765997314453,0,1
statepct,MAT,8,2011,NC,PC:P1,TOTAL,All students,240.571997070313,0,1
statepct,MAT,8,2011,NC,PC:P2,TOTAL,All students,262.188006591797,0,1
statepct,MAT,8,2011,NC,PC:P5,TOTAL,All students,286.913995361328,0,1
statepct,MAT,8,2011,NC,PC:P9,TOTAL,All students,332.470001220703,0,1
statepct,MAT,8,2011,ND,PC:P1,TOTAL,All students,251.810000610351,0,1
statepct,MAT,8,2011,ND,PC:P2,TOTAL,All students,272.676000976563,0,1
statepct,MAT,8,2011,ND,PC:P5,TOTAL,All students,293.290002441406,0,1
statepct,MAT,8,2011,ND,PC:P9,TOTAL,All students,330.222003173828,0,1
statepct,MAT,8,2011,NE,PC:P1,TOTAL,All students,240.055999755859,0,1
statepct,MAT,8,2011,NE,PC:P2,TOTAL,All students,261.479992675781,0,1
statepct,MAT,8,2011,NE,PC:P5,TOTAL,All students,284.315997314453,0,1
statepct,MAT,8,2011,NE,PC:P9,TOTAL,All students,326.038000488281,0,1
statepct,MAT,8,2011,NH,PC:P1,TOTAL,All students,247.435998535156,0,1
statepct,MAT,8,2011,NH,PC:P2,TOTAL,All students,270.655999755859,0,1
statepct,MAT,8,2011,NH,PC:P5,TOTAL,All students,293.70199584961,0,1
statepct,MAT,8,2011,NH,PC:P9,TOTAL,All students,334.570001220703,0,1
statepct,MAT,8,2011,NJ,PC:P1,TOTAL,All students,247.688000488281,0,1
statepct,MAT,8,2011,NJ,PC:P2,TOTAL,All students,271.6,0,1
statepct,MAT,8,2011,NJ,PC:P5,TOTAL,All students,296.281994628906,0,1
statepct,MAT,8,2011,NJ,PC:P9,TOTAL,All students,338.9080078125,0,1
statepct,MAT,8,2011,NM,PC:P1,TOTAL,All students,231.483996582031,0,1
statepct,MAT,8,2011,NM,PC:P2,TOTAL,All students,251.836001586914,0,1
statepct,MAT,8,2011,NM,PC:P5,TOTAL,All students,274.453997802734,0,1
statepct,MAT,8,2011,NM,PC:P9,TOTAL,All students,317.692004394531,0,1
statepct,MAT,8,2011,NV,PC:P1,TOTAL,All students,232.532000732422,0,1
statepct,MAT,8,2011,NV,PC:P2,TOTAL,All students,254.139999389649,0,1
statepct,MAT,8,2011,NV,PC:P5,TOTAL,All students,278.503997802734,0,1
statepct,MAT,8,2011,NV,PC:P9,TOTAL,All students,323.717999267578,0,1
statepct,MAT,8,2011,NY,PC:P1,TOTAL,All students,234.910000610352,0,1
statepct,MAT,8,2011,NY,PC:P2,TOTAL,All students,256.968005371094,0,1
statepct,MAT,8,2011,NY,PC:P5,TOTAL,All students,281.067993164063,0,1
statepct,MAT,8,2011,NY,PC:P9,TOTAL,All students,325.467999267578,0,1
statepct,MAT,8,2011,OH,PC:P1,TOTAL,All students,245.854000854492,0,1
statepct,MAT,8,2011,OH,PC:P2,TOTAL,All students,266.184002685547,0,1
statepct,MAT,8,2011,OH,PC:P5,TOTAL,All students,289.510003662109,0,1
statepct,MAT,8,2011,OH,PC:P9,TOTAL,All students,330.135998535156,0,1
statepct,MAT,8,2011,OK,PC:P1,TOTAL,All students,237.306002807617,0,1
statepct,MAT,8,2011,OK,PC:P2,TOTAL,All students,258.60599975586,0,1
statepct,MAT,8,2011,OK,PC:P5,TOTAL,All students,280.189996337891,0,1
statepct,MAT,8,2011,OK,PC:P9,TOTAL,All students,319.436004638672,0,1
statepct,MAT,8,2011,OR,PC:P1,TOTAL,All students,236.709997558594,0,1
statepct,MAT,8,2011,OR,PC:P2,TOTAL,All students,258.898004150391,0,1
statepct,MAT,8,2011,OR,PC:P5,TOTAL,All students,283.385998535156,0,1
statepct,MAT,8,2011,OR,PC:P9,TOTAL,All students,327.671997070313,0,1
statepct,MAT,8,2011,PA,PC:P1,TOTAL,All students,237.255999755859,0,1
statepct,MAT,8,2011,PA,PC:P2,TOTAL,All students,260.852008056641,0,1
statepct,MAT,8,2011,PA,PC:P5,TOTAL,All students,288.222003173828,0,1
statepct,MAT,8,2011,PA,PC:P9,TOTAL,All students,332.165997314453,0,1
statepct,MAT,8,2013,MT,PC:P1,TOTAL,All students,245.958501434326,0,1
statepct,MAT,8,2013,MT,PC:P2,TOTAL,All students,267.886499023438,0,1
statepct,MAT,8,2013,MT,PC:P5,TOTAL,All students,290.64349975586,0,1
statepct,MAT,8,2013,MT,PC:P9,TOTAL,All students,330.868496704102,0,1
statepct,MAT,8,2013,NC,PC:P1,TOTAL,All students,239.086501312256,0,1
statepct,MAT,8,2013,NC,PC:P2,TOTAL,All students,261.948004150391,0,1
statepct,MAT,8,2013,NC,PC:P5,TOTAL,All students,286.086499023438,0,1
statepct,MAT,8,2013,NC,PC:P9,TOTAL,All students,331.776502990723,0,1
statepct,MAT,8,2013,ND,PC:P1,TOTAL,All students,249.067499542236,0,1
statepct,MAT,8,2013,ND,PC:P2,TOTAL,All students,269.986499023438,0,1
statepct,MAT,8,2013,ND,PC:P5,TOTAL,All students,291.638000488281,0,1
statepct,MAT,8,2013,ND,PC:P9,TOTAL,All students,330.467004394531,0,1
statepct,MAT,8,2013,NE,PC:P1,TOTAL,All students,239.578997802735,0,1
statepct,MAT,8,2013,NE,PC:P2,TOTAL,All students,263.554496765137,0,1
statepct,MAT,8,2013,NE,PC:P5,TOTAL,All students,287.054002380371,0,1
statepct,MAT,8,2013,NE,PC:P9,TOTAL,All students,327.238502502441,0,1
statepct,MAT,8,2013,NH,PC:P1,TOTAL,All students,252.40950012207,0,1
statepct,MAT,8,2013,NH,PC:P2,TOTAL,All students,273.368000793457,0,1
statepct,MAT,8,2013,NH,PC:P5,TOTAL,All students,296.221998596192,0,1
statepct,MAT,8,2013,NH,PC:P9,TOTAL,All students,338.367500305176,0,1
statepct,MAT,8,2013,NJ,PC:P1,TOTAL,All students,247.905000305176,0,1
statepct,MAT,8,2013,NJ,PC:P2,TOTAL,All students,272.206999206543,0,1
statepct,MAT,8,2013,NJ,PC:P5,TOTAL,All students,298.038000488281,0,1
statepct,MAT,8,2013,NJ,PC:P9,TOTAL,All students,341.76499786377,0,1
statepct,MAT,8,2013,NM,PC:P1,TOTAL,All students,227.959000396729,0,1
statepct,MAT,8,2013,NM,PC:P2,TOTAL,All students,249.942999267578,0,1
statepct,MAT,8,2013,NM,PC:P5,TOTAL,All students,272.578999328613,0,1
statepct,MAT,8,2013,NM,PC:P9,TOTAL,All students,317.676496887207,0,1
statepct,MAT,8,2013,NV,PC:P1,TOTAL,All students,233.399002075195,0,1
statepct,MAT,8,2013,NV,PC:P2,TOTAL,All students,255.221002197266,0,1
statepct,MAT,8,2013,NV,PC:P5,TOTAL,All students,278.900001525879,0,1
statepct,MAT,8,2013,NV,PC:P9,TOTAL,All students,322.628503417969,0,1
statepct,MAT,8,2013,NY,PC:P1,TOTAL,All students,234.46549911499,0,1
statepct,MAT,8,2013,NY,PC:P2,TOTAL,All students,258.145501708984,0,1
statepct,MAT,8,2013,NY,PC:P5,TOTAL,All students,282.658502197266,0,1
statepct,MAT,8,2013,NY,PC:P9,TOTAL,All students,328.169497680664,0,1
statepct,MAT,8,2013,OH,PC:P1,TOTAL,All students,243.524498748779,0,1
statepct,MAT,8,2013,OH,PC:P2,TOTAL,All students,266.568499755859,0,1
statepct,MAT,8,2013,OH,PC:P5,TOTAL,All students,290.444499206543,0,1
statepct,MAT,8,2013,OH,PC:P9,TOTAL,All students,334.261000061035,0,1
statepct,MAT,8,2013,OK,PC:P1,TOTAL,All students,230.58450088501,0,1
statepct,MAT,8,2013,OK,PC:P2,TOTAL,All students,254.699999237061,0,1
statepct,MAT,8,2013,OK,PC:P5,TOTAL,All students,276.96900177002,0,1
statepct,MAT,8,2013,OK,PC:P9,TOTAL,All students,318.046000671387,0,1
statepct,MAT,8,2013,OR,PC:P1,TOTAL,All students,236.304499816895,0,1
statepct,MAT,8,2013,OR,PC:P2,TOTAL,All students,259.920999145508,0,1
statepct,MAT,8,2013,OR,PC:P5,TOTAL,All students,284.78450012207,0,1
statepct,MAT,8,2013,OR,PC:P9,TOTAL,All students,329.181500244141,0,1
statepct,MAT,8,2013,PA,PC:P1,TOTAL,All students,242.651499938965,0,1
statepct,MAT,8,2013,PA,PC:P2,TOTAL,All students,266.395001220703,0,1
statepct,MAT,8,2013,PA,PC:P5,TOTAL,All students,291.773002624512,0,1
statepct,MAT,8,2013,PA,PC:P9,TOTAL,All students,333.259498596191,0,1
statepct,MAT,8,2015,MT,PC:P1,TOTAL,All students,243.80950088501,0,1
statepct,MAT,8,2015,MT,PC:P2,TOTAL,All students,266.129499816895,0,1
statepct,MAT,8,2015,MT,PC:P5,TOTAL,All students,289.475997924805,0,1
statepct,MAT,8,2015,MT,PC:P9,TOTAL,All students,329.214503479004,0,1
statepct,MAT,8,2015,NC,PC:P1,TOTAL,All students,232.237999725342,0,1
statepct,MAT,8,2015,NC,PC:P2,TOTAL,All students,255.383000183105,0,1
statepct,MAT,8,2015,NC,PC:P5,TOTAL,All students,282.04750213623,0,1
statepct,MAT,8,2015,NC,PC:P9,TOTAL,All students,330.548999023438,0,1
statepct,MAT,8,2015,ND,PC:P1,TOTAL,All students,246.21600189209,0,1
statepct,MAT,8,2015,ND,PC:P2,TOTAL,All students,268.080999755859,0,1
statepct,MAT,8,2015,ND,PC:P5,TOTAL,All students,290.304499816895,0,1
statepct,MAT,8,2015,ND,PC:P9,TOTAL,All students,328.392498779297,0,1
statepct,MAT,8,2015,NE,PC:P1,TOTAL,All students,240.854500579834,0,1
statepct,MAT,8,2015,NE,PC:P2,TOTAL,All students,264.878999328613,0,1
statepct,MAT,8,2015,NE,PC:P5,TOTAL,All students,288.461500549316,0,1
statepct,MAT,8,2015,NE,PC:P9,TOTAL,All students,329.329501342774,0,1
statepct,MAT,8,2015,NH,PC:P1,TOTAL,All students,250.721998596191,0,1
statepct,MAT,8,2015,NH,PC:P2,TOTAL,All students,273.004499816894,0,1
statepct,MAT,8,2015,NH,PC:P5,TOTAL,All students,295.857998657227,0,1
statepct,MAT,8,2015,NH,PC:P9,TOTAL,All students,337.135502624512,0,1
statepct,MAT,8,2015,NJ,PC:P1,TOTAL,All students,239.072500610352,0,1
statepct,MAT,8,2015,NJ,PC:P2,TOTAL,All students,267.470501708985,0,1
statepct,MAT,8,2015,NJ,PC:P5,TOTAL,All students,295.20849609375,0,1
statepct,MAT,8,2015,NJ,PC:P9,TOTAL,All students,344.522497558594,0,1
statepct,MAT,8,2015,NM,PC:P1,TOTAL,All students,226.973500061035,0,1
statepct,MAT,8,2015,NM,PC:P2,TOTAL,All students,248.788500976562,0,1
statepct,MAT,8,2015,NM,PC:P5,TOTAL,All students,271.511499023438,0,1
statepct,MAT,8,2015,NM,PC:P9,TOTAL,All students,314.617999267578,0,1
statepct,MAT,8,2015,NV,PC:P1,TOTAL,All students,228.602000427246,0,1
statepct,MAT,8,2015,NV,PC:P2,TOTAL,All students,251.103499603271,0,1
statepct,MAT,8,2015,NV,PC:P5,TOTAL,All students,275.486502075195,0,1
statepct,MAT,8,2015,NV,PC:P9,TOTAL,All students,321.841000366211,0,1
statepct,MAT,8,2015,NY,PC:P1,TOTAL,All students,232.561499023438,0,1
statepct,MAT,8,2015,NY,PC:P2,TOTAL,All students,255.806998443603,0,1
statepct,MAT,8,2015,NY,PC:P5,TOTAL,All students,280.515000915527,0,1
statepct,MAT,8,2015,NY,PC:P9,TOTAL,All students,326.857000732422,0,1
statepct,MAT,8,2015,OH,PC:P1,TOTAL,All students,238.633499145508,0,1
statepct,MAT,8,2015,OH,PC:P2,TOTAL,All students,262.251501464844,0,1
statepct,MAT,8,2015,OH,PC:P5,TOTAL,All students,285.846002197266,0,1
statepct,MAT,8,2015,OH,PC:P9,TOTAL,All students,330.257995605469,0,1
statepct,MAT,8,2015,OK,PC:P1,TOTAL,All students,232.776000213623,0,1
statepct,MAT,8,2015,OK,PC:P2,TOTAL,All students,254.009499359131,0,1
statepct,MAT,8,2015,OK,PC:P5,TOTAL,All students,276.083003234863,0,1
statepct,MAT,8,2015,OK,PC:P9,TOTAL,All students,315.012997436524,0,1
statepct,MAT,8,2015,OR,PC:P1,TOTAL,All students,237.38099975586,0,1
statepct,MAT,8,2015,OR,PC:P2,TOTAL,All students,259.357499694824,0,1
statepct,MAT,8,2015,OR,PC:P5,TOTAL,All students,283.513499450684,0,1
statepct,MAT,8,2015,OR,PC:P9,TOTAL,All students,327.232000732422,0,1
statepct,MAT,8,2015,PA,PC:P1,TOTAL,All students,232.40299987793,0,1
statepct,MAT,8,2015,PA,PC:P2,TOTAL,All students,257.865002441406,0,1
statepct,MAT,8,2015,PA,PC:P5,TOTAL,All students,284.957005310059,0,1
statepct,MAT,8,2015,PA,PC:P9,TOTAL,All students,331.934503173828,0,1
statepct,MAT,8,2017,MT,PC:P1,TOTAL,All students,239.101001739502,0,1
statepct,MAT,8,2017,MT,PC:P2,TOTAL,All students,263.248001098633,0,1
statepct,MAT,8,2017,MT,PC:P5,TOTAL,All students,288.244998168945,0,1
statepct,MAT,8,2017,MT,PC:P9,TOTAL,All students,329.110998535156,0,1
statepct,MAT,8,2017,NC,PC:P1,TOTAL,All students,228.518501281738,0,1
statepct,MAT,8,2017,NC,PC:P2,TOTAL,All students,253.272999572754,0,1
statepct,MAT,8,2017,NC,PC:P5,TOTAL,All students,282.26600189209,0,1
statepct,MAT,8,2017,NC,PC:P9,TOTAL,All students,335.005500793457,0,1
statepct,MAT,8,2017,ND,PC:P1,TOTAL,All students,242.169999694824,0,1
statepct,MAT,8,2017,ND,PC:P2,TOTAL,All students,265.464996337891,0,1
statepct,MAT,8,2017,ND,PC:P5,TOTAL,All students,289.857499694824,0,1
statepct,MAT,8,2017,ND,PC:P9,TOTAL,All students,331.651501464844,0,1
statepct,MAT,8,2017,NE,PC:P1,TOTAL,All students,238.821999359131,0,1
statepct,MAT,8,2017,NE,PC:P2,TOTAL,All students,263.63450012207,0,1
statepct,MAT,8,2017,NE,PC:P5,TOTAL,All students,290.304000854492,0,1
statepct,MAT,8,2017,NE,PC:P9,TOTAL,All students,335.118504333496,0,1
statepct,MAT,8,2017,NH,PC:P1,TOTAL,All students,246.238000488281,0,1
statepct,MAT,8,2017,NH,PC:P2,TOTAL,All students,269.967497253418,0,1
statepct,MAT,8,2017,NH,PC:P5,TOTAL,All students,294.802499389648,0,1
statepct,MAT,8,2017,NH,PC:P9,TOTAL,All students,337.903001403809,0,1
statepct,MAT,8,2017,NJ,PC:P1,TOTAL,All students,238.261501312256,0,1
statepct,MAT,8,2017,NJ,PC:P2,TOTAL,All students,263.834503173828,0,1
statepct,MAT,8,2017,NJ,PC:P5,TOTAL,All students,292.29750213623,0,1
statepct,MAT,8,2017,NJ,PC:P9,TOTAL,All students,343.760998535156,0,1
statepct,MAT,8,2017,NM,PC:P1,TOTAL,All students,223.525998687744,0,1
statepct,MAT,8,2017,NM,PC:P2,TOTAL,All students,244.651499938965,0,1
statepct,MAT,8,2017,NM,PC:P5,TOTAL,All students,268.969998168945,0,1
statepct,MAT,8,2017,NM,PC:P9,TOTAL,All students,316.280998229981,0,1
statepct,MAT,8,2017,NV,PC:P1,TOTAL,All students,227.548499298096,0,1
statepct,MAT,8,2017,NV,PC:P2,TOTAL,All students,248.76300201416,0,1
statepct,MAT,8,2017,NV,PC:P5,TOTAL,All students,274.490498352051,0,1
statepct,MAT,8,2017,NV,PC:P9,TOTAL,All students,325.027500915528,0,1
statepct,MAT,8,2017,NY,PC:P1,TOTAL,All students,230.691999816895,0,1
statepct,MAT,8,2017,NY,PC:P2,TOTAL,All students,253.971499633789,0,1
statepct,MAT,8,2017,NY,PC:P5,TOTAL,All students,281.233497619629,0,1
statepct,MAT,8,2017,NY,PC:P9,TOTAL,All students,333.506999206543,0,1
statepct,MAT,8,2017,OH,PC:P1,TOTAL,All students,234.870999145508,0,1
statepct,MAT,8,2017,OH,PC:P2,TOTAL,All students,260.412001037598,0,1
statepct,MAT,8,2017,OH,PC:P5,TOTAL,All students,288.414503479004,0,1
statepct,MAT,8,2017,OH,PC:P9,TOTAL,All students,337.981996154785,0,1
statepct,MAT,8,2017,OK,PC:P1,TOTAL,All students,230.497499084473,0,1
statepct,MAT,8,2017,OK,PC:P2,TOTAL,All students,251.359997558594,0,1
statepct,MAT,8,2017,OK,PC:P5,TOTAL,All students,274.746000671387,0,1
statepct,MAT,8,2017,OK,PC:P9,TOTAL,All students,319.25050201416,0,1
statepct,MAT,8,2017,OR,PC:P1,TOTAL,All students,233.109999084473,0,1
statepct,MAT,8,2017,OR,PC:P2,TOTAL,All students,255.780999755859,0,1
statepct,MAT,8,2017,OR,PC:P5,TOTAL,All students,282.35650177002,0,1
statepct,MAT,8,2017,OR,PC:P9,TOTAL,All students,331.472999572754,0,1
statepct,MAT,8,2017,PA,PC:P1,TOTAL,All students,235.74400100708,0,1
statepct,MAT,8,2017,PA,PC:P2,TOTAL,All students,259.287001037598,0,1
statepct,MAT,8,2017,PA,PC:P5,TOTAL,All students,287.05050201416,0,1
statepct,MAT,8,2017,PA,PC:P9,TOTAL,All students,336.094998168945,0,1
statepct,MAT,8,2019,MT,PC:P1,TOTAL,All students,234.358501434326,0,1
statepct,MAT,8,2019,MT,PC:P2,TOTAL,All students,259.477000427246,0,1
statepct,MAT,8,2019,MT,PC:P5,TOTAL,All students,285.093002319336,0,1
statepct,MAT,8,2019,MT,PC:P9,TOTAL,All students,331.442498779297,0,1
statepct,MAT,8,2019,NC,PC:P1,TOTAL,All students,231.371001434326,0,1
statepct,MAT,8,2019,NC,PC:P2,TOTAL,All students,256.501496124268,0,1
statepct,MAT,8,2019,NC,PC:P5,TOTAL,All students,284.970497131348,0,1
statepct,MAT,8,2019,NC,PC:P9,TOTAL,All students,335.291000366211,0,1
statepct,MAT,8,2019,ND,PC:P1,TOTAL,All students,237.938001251221,0,1
statepct,MAT,8,2019,ND,PC:P2,TOTAL,All students,262.550997924805,0,1
statepct,MAT,8,2019,ND,PC:P5,TOTAL,All students,287.562498474121,0,1
