wave,state,county_fips,county_pop,n_blocks_total,n_blocks_covered,share_mobile_any,share_mobile_t6,share_mobile_t7,share_mobile_t7_vzw,share_mobile_t6_vzw,share_anywless_t7
2011-12,WI,55013,15457,2225,2222,0.998114,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55015,48971,2050,2050,0.999951,0.594837,0.594837,0.594837,0.594837,0.977263
2011-12,WI,55017,62415,3712,3708,0.997661,0.023582,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55019,34690,3265,3219,0.990646,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55021,56833,4076,4073,0.998589,0.061929,0.061929,0.061929,0.061929,0.061929
2011-12,WI,55023,16644,2010,1933,0.951377,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55025,488073,12568,12559,0.999599,0.918475,0.918475,0.918475,0.918475,0.918475
2011-12,WI,55027,88759,4659,4659,0.999996,0.008668,0.008668,0.008668,0.008668,0.008668
2011-12,WI,55029,27785,2320,2097,0.949745,0.000000,0.000000,0.000000,0.000000,0.142859
2011-12,WI,55031,44159,3684,3671,0.999531,0.796640,0.796640,0.796640,0.796640,0.796640
2011-12,WI,55033,43857,3021,3020,0.998097,0.041927,0.033424,0.033424,0.033424,0.033424
2011-12,WI,55035,98736,3530,3519,0.995194,0.756683,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55037,4423,796,715,0.909915,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55039,101633,4375,4375,0.999968,0.017429,0.017429,0.017429,0.017429,0.046033
2011-12,WI,55041,9304,1734,1615,0.967873,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55043,51208,4007,3974,0.996405,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55045,36842,2582,2581,0.999563,0.012213,0.012213,0.012138,0.012138,0.012213
2011-12,WI,55047,19051,1574,1574,0.999951,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55049,23687,2258,2217,0.982436,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55051,5916,1506,1241,0.849340,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55053,20449,2427,2384,0.969343,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55055,83686,3375,3375,0.999997,0.053565,0.053565,0.053565,0.053565,0.053565
2011-12,WI,55057,26664,2989,2989,0.999564,0.030364,0.030364,0.030364,0.030364,0.030364
2011-12,WI,55059,166426,4182,4172,0.999654,0.950815,0.950815,0.946997,0.946997,0.950815
2011-12,WI,55061,20574,1213,1209,0.997758,0.035010,0.035010,0.035010,0.035010,0.966384
2011-12,WI,55063,114638,4145,4114,0.994206,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55065,16836,2011,2010,0.999406,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55067,19977,1885,1884,0.995678,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55069,28743,2415,2393,0.992929,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55071,81442,3706,3702,0.999843,0.000657,0.000657,0.000657,0.000657,0.995315
2011-12,WI,55073,134063,6083,6081,0.996896,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55075,41749,4539,1507,0.570105,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55077,15404,1753,1753,0.999998,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55078,4232,1158,903,0.656270,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55079,947735,13231,13211,0.999972,0.999956,0.998767,0.998767,0.998767,0.998767
2011-12,WI,55081,44673,3777,3756,0.988016,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55083,37660,3160,2515,0.805169,0.171069,0.171069,0.171069,0.171069,0.171074
2011-12,WI,55085,35998,4627,4626,0.996519,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55087,176695,5151,5151,0.999996,0.864739,0.864739,0.864739,0.864739,0.864739
2011-12,WI,55089,86395,2413,2412,0.999319,0.599409,0.595879,0.595879,0.595879,0.595879
2011-12,WI,55091,7469,600,563,0.927507,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55093,41019,2056,2005,0.991111,0.565357,0.565357,0.560721,0.560721,0.565357
2011-12,WI,55095,44205,3256,3250,0.995669,0.071215,0.071215,0.064914,0.064914,0.071215
2011-12,WI,55097,70019,4226,4226,0.999825,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55099,14159,2283,1900,0.885468,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55101,195408,4122,4120,0.999872,0.832017,0.831450,0.829426,0.829426,0.831450
2011-12,WI,55103,18021,1910,1860,0.979044,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55105,160331,5479,5479,0.999987,0.397339,0.217896,0.168767,0.168767,0.217896
2011-12,WI,55107,14755,2318,2297,0.992367,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55109,84345,3159,3159,0.999885,0.995584,0.995584,0.995552,0.995552,0.995584
2011-12,WI,55111,61976,4799,4766,0.996908,0.178050,0.178050,0.178050,0.178050,0.178050
2011-12,WI,55113,16557,3104,2243,0.852699,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55115,41949,2995,2979,0.983460,0.036685,0.036685,0.036685,0.036685,0.036685
2011-12,WI,55117,115507,4727,4727,0.999987,0.000000,0.000000,0.000000,0.000000,0.516988
2011-12,WI,55119,20689,1875,1792,0.935785,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55121,28816,4450,4337,0.975509,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55123,29773,2538,2373,0.923336,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55125,21430,4329,4207,0.987719,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55127,102228,4670,4670,0.999995,0.088384,0.088384,0.088046,0.088046,0.088384
2011-12,WI,55129,15911,2879,2878,0.999756,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55131,131887,3285,3285,0.999997,0.216901,0.216901,0.216901,0.216901,0.216901
2011-12,WI,55133,389891,10153,10153,0.999997,0.969303,0.969303,0.969303,0.969303,0.969303
2011-12,WI,55135,52410,3886,3885,0.998754,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55137,24496,1914,1914,0.999740,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WI,55139,166994,5620,5620,0.999996,0.865740,0.865740,0.865740,0.865740,0.865740
2011-12,WI,55141,74749,3861,3861,0.999640,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56001,36299,3749,3503,0.991966,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56003,11668,3886,3676,0.985750,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56005,46133,4289,4222,0.995253,0.000000,0.000000,0.000000,0.000000,0.869636
2011-12,WY,56007,15885,6807,4277,0.742340,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56009,13833,3481,3298,0.993497,0.000000,0.000000,0.000000,0.000000,0.560515
2011-12,WY,56011,7083,3442,2995,0.961664,0.000000,0.000000,0.000000,0.000000,0.199240
2011-12,WY,56013,40123,6919,4350,0.915123,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56015,13249,3035,2826,0.952635,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56017,4812,1955,1795,0.987465,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56019,8569,1408,1392,0.994579,0.000000,0.000000,0.000000,0.000000,0.773604
2011-12,WY,56021,91738,5168,5142,0.999510,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56023,18106,3922,2959,0.938136,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56025,75450,7093,6948,0.999291,0.000000,0.000000,0.000000,0.000000,0.947329
2011-12,WY,56027,2484,1268,1126,0.932762,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56029,28205,5292,5146,0.988627,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56031,8667,3085,3069,0.998298,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56033,29116,3777,3572,0.997831,0.000000,0.000000,0.000000,0.000000,0.588949
2011-12,WY,56035,10247,3024,2385,0.945465,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56037,43806,5305,5019,0.997142,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56039,21294,2501,1959,0.975009,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56041,21118,2652,2546,0.994330,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56043,8533,1902,1877,0.998311,0.000000,0.000000,0.000000,0.000000,0.000000
2011-12,WY,56045,7208,2244,2231,0.991358,0.000000,0.000000,0.000000,0.000000,0.392072
2012-06,AL,01001,54571,1887,1879,0.997000,0.949031,0.949031,0.949031,0.949031,0.949031
2012-06,AL,01003,182265,8628,8592,0.999014,0.979938,0.979892,0.979892,0.979892,0.979892
2012-06,AL,01005,27457,1820,1812,0.987254,0.063779,0.063779,0.063779,0.063779,0.063779
2012-06,AL,01007,22915,1777,1760,0.987441,0.175424,0.062552,0.062552,0.062552,0.062552
2012-06,AL,01009,57322,2750,2739,0.984743,0.927210,0.927210,0.927210,0.927210,0.927210
2012-06,AL,01011,10914,820,820,0.987439,0.532567,0.532567,0.532567,0.532567,0.532567
2012-06,AL,01013,20947,1654,1646,0.985630,0.039640,0.039640,0.039640,0.039640,0.039640
2012-06,AL,01015,118572,6919,6919,0.999729,0.857863,0.002361,0.002361,0.002361,0.002361
2012-06,AL,01017,34215,2184,2175,0.992819,0.542897,0.542897,0.542897,0.542897,0.542897
2012-06,AL,01019,25989,2497,2497,0.997267,0.112726,0.095462,0.095462,0.095462,0.302383
2012-06,AL,01021,43643,2208,2204,0.999819,0.247320,0.246196,0.246196,0.246196,0.246196
2012-06,AL,01023,13859,1139,1110,0.928803,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AL,01025,25833,1884,1868,0.973063,0.000152,0.000152,0.000152,0.000152,0.000152
2012-06,AL,01027,13932,1588,1527,0.956970,0.000956,0.000865,0.000865,0.000865,0.000865
2012-06,AL,01029,14972,1471,1442,0.985982,0.132844,0.131775,0.131775,0.131775,0.131775
2012-06,AL,01031,49948,2321,2321,0.999824,0.985724,0.985724,0.985724,0.985724,0.985724
2012-06,AL,01033,54428,3799,3797,0.999169,0.951683,0.951683,0.951683,0.951683,0.951683
2012-06,AL,01035,13228,1444,1436,0.986669,0.005734,0.005734,0.005734,0.005734,0.005734
2012-06,AL,01037,11539,1534,1512,0.980639,0.229359,0.229359,0.229359,0.229359,0.229359
2012-06,AL,01039,37765,3271,3267,0.993014,0.856494,0.856494,0.856494,0.856494,0.856494
2012-06,AL,01041,13906,1124,1103,0.988879,0.949652,0.949652,0.949652,0.949652,0.949652
2012-06,AL,01043,80406,4363,4363,0.999479,0.975062,0.975062,0.975062,0.975062,0.975062
2012-06,AL,01045,50251,3033,3029,0.998609,0.960592,0.960592,0.960592,0.960592,0.960592
2012-06,AL,01047,43820,3099,3054,0.983507,0.000179,0.000179,0.000179,0.000179,0.000179
2012-06,AL,01049,71109,4435,4435,0.999339,0.199675,0.199675,0.199675,0.199675,0.810576
2012-06,AL,01051,79303,3680,3675,0.998601,0.940236,0.940236,0.940236,0.940236,0.940236
2012-06,AL,01053,38319,3382,3293,0.985534,0.012192,0.012192,0.012192,0.012192,0.012192
2012-06,AL,01055,104430,5044,5041,0.997466,0.806329,0.078764,0.078764,0.078764,0.079015
2012-06,AL,01057,17241,1731,1672,0.921569,0.015272,0.015272,0.015272,0.015272,0.015272
2012-06,AL,01059,31704,2556,2555,0.998342,0.733560,0.733560,0.733560,0.733560,0.733560
2012-06,AL,01061,26790,2417,2417,0.999473,0.943064,0.943064,0.943064,0.943064,0.943064
2012-06,AL,01063,9045,1363,1362,0.995380,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AL,01065,15760,1186,1185,0.997187,0.000109,0.000000,0.000000,0.000000,0.000000
2012-06,AL,01067,17302,1445,1431,0.971531,0.517309,0.517309,0.517309,0.517309,0.517309
2012-06,AL,01069,101547,4192,4192,0.999867,0.994368,0.994368,0.994361,0.994361,0.994368
2012-06,AL,01071,53227,4476,4221,0.963500,0.172984,0.172984,0.172984,0.172984,0.356429
2012-06,AL,01073,658466,28737,28729,0.999640,0.996494,0.996024,0.996024,0.996024,0.996024
2012-06,AL,01075,14564,1628,1620,0.984482,0.001499,0.001499,0.001499,0.001499,0.001499
2012-06,AL,01077,92709,4233,4193,0.992592,0.982415,0.982415,0.982415,0.982415,0.982415
2012-06,AL,01079,34339,2304,2285,0.997526,0.964227,0.964227,0.964227,0.964227,0.964227
2012-06,AL,01081,140247,4059,4059,0.999850,0.889619,0.886847,0.835640,0.835640,0.886847
2012-06,AL,01083,82782,3809,3806,0.999267,0.997052,0.997052,0.997052,0.997052,0.997052
2012-06,AL,01085,11299,1270,1269,0.998537,0.664524,0.664524,0.664524,0.664524,0.664524
2012-06,AL,01087,21452,1901,1894,0.987856,0.915553,0.915553,0.915553,0.915553,0.915553
2012-06,AL,01089,334811,15427,15420,0.999276,0.998204,0.998194,0.998194,0.998194,0.998194
2012-06,AL,01091,21027,1898,1897,0.979506,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AL,01093,30776,3344,3344,0.999599,0.078853,0.078853,0.078853,0.078853,0.078853
2012-06,AL,01095,93019,4364,4364,0.998967,0.984950,0.984950,0.984950,0.984950,0.985368
2012-06,AL,01097,412992,19465,19437,0.999716,0.964479,0.964462,0.964462,0.964462,0.964462
2012-06,AL,01099,23068,1627,1607,0.974347,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AL,01101,229363,5621,5621,0.999976,0.998528,0.998528,0.998528,0.998528,0.998528
2012-06,AL,01103,119490,5025,5025,0.999169,0.984908,0.984908,0.984908,0.984908,0.984908
2012-06,AL,01105,10591,1064,1001,0.954364,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AL,01107,19746,1481,1480,0.991254,0.010513,0.010513,0.010513,0.010513,0.010513
2012-06,AL,01109,32899,1880,1874,0.994403,0.963988,0.963988,0.963988,0.963988,0.963988
2012-06,AL,01111,22913,1992,1964,0.987634,0.013768,0.013768,0.013768,0.013768,0.013768
2012-06,AL,01113,52947,2158,2158,0.999771,0.943035,0.943035,0.943032,0.943032,0.943035
2012-06,AL,01115,83593,3900,3889,0.998983,0.896508,0.875750,0.875750,0.875750,0.875750
2012-06,AL,01117,195085,7945,7945,0.999592,0.986838,0.978376,0.978376,0.978376,0.978376
2012-06,AL,01119,13763,1223,1222,0.997931,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AL,01121,82291,5316,5295,0.997190,0.627861,0.554378,0.554378,0.554378,0.554378
2012-06,AL,01123,41616,3208,3196,0.995758,0.124545,0.124545,0.124545,0.124545,0.124545
2012-06,AL,01125,194656,9004,8922,0.997411,0.882662,0.744097,0.744097,0.744097,0.744097
2012-06,AL,01127,67023,4274,4268,0.998476,0.952540,0.952540,0.952540,0.952540,0.952540
2012-06,AL,01129,17581,1818,1797,0.952827,0.102635,0.102635,0.102635,0.102635,0.102635
2012-06,AL,01131,11670,1139,1116,0.948563,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AL,01133,24484,2031,2006,0.991347,0.311490,0.311490,0.311490,0.311490,0.311490
2012-06,AK,02013,3141,1105,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02016,5561,1206,93,0.021521,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02020,291826,4337,4300,0.998461,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02050,17013,1710,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02060,997,177,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02068,1826,690,422,0.620572,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02070,4847,816,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02090,97581,4499,4296,0.997733,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02100,2508,758,175,0.530086,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02105,2150,873,186,0.563584,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02110,31275,928,775,0.980938,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02122,55400,4024,2912,0.982007,0.000000,0.000000,0.000000,0.000000,0.177332
2012-06,AK,02130,13477,904,637,0.997549,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02150,13592,1561,449,0.921675,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02164,1631,837,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02170,88995,4590,3555,0.982579,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02180,9492,1471,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02185,9430,1263,155,0.221799,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02188,7523,793,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02195,3815,705,240,0.764772,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02198,5559,1614,644,0.569667,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02220,8881,1325,655,0.996376,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02230,968,198,177,0.962202,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02240,7029,1994,750,0.717033,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02261,9636,2194,1359,0.890040,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02270,7459,952,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02275,2369,428,274,0.697937,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02282,662,683,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AK,02290,5588,2657,228,0.122293,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AZ,04001,71518,24145,11560,0.485062,0.000465,0.000465,0.000000,0.000000,0.000465
2012-06,AZ,04003,131346,9139,8919,0.995816,0.485344,0.485344,0.000000,0.000000,0.515727
2012-06,AZ,04005,134421,20267,17084,0.972142,0.604866,0.604866,0.000000,0.000000,0.604866
2012-06,AZ,04007,53597,4979,4362,0.959953,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AZ,04009,37220,3988,3673,0.995943,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AZ,04011,8437,1394,1157,0.986008,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AZ,04012,20489,4795,4625,0.998101,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AZ,04013,3817117,72729,72461,0.999931,0.990907,0.990907,0.983934,0.983934,0.992837
2012-06,AZ,04015,200186,15677,12383,0.957164,0.000002,0.000002,0.000000,0.000000,0.005732
2012-06,AZ,04017,107449,20804,8750,0.633337,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AZ,04019,980263,19985,19678,0.998984,0.985460,0.955314,0.892444,0.892444,0.955314
2012-06,AZ,04021,375770,19349,19295,0.999533,0.569160,0.569160,0.410782,0.410782,0.823251
2012-06,AZ,04023,47420,2678,2611,0.992372,0.901917,0.597982,0.000000,0.000000,0.597982
2012-06,AZ,04025,211033,12462,12148,0.998003,0.000003,0.000003,0.000000,0.000000,0.021968
2012-06,AZ,04027,195751,9275,9212,0.999970,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05001,19019,2796,2796,0.999995,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05003,21853,2046,2040,0.996817,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05005,41513,3064,3059,0.998543,0.000677,0.000677,0.000677,0.000677,0.000677
2012-06,AR,05007,221339,6976,6976,0.999904,0.962077,0.953607,0.953313,0.953313,0.953607
2012-06,AR,05009,36903,2422,2418,0.996651,0.870869,0.870869,0.870869,0.870869,0.870869
2012-06,AR,05011,11508,1017,1007,0.964525,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05013,5368,1356,1354,0.988182,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05015,27446,2171,2153,0.993136,0.792287,0.792287,0.792287,0.792287,0.792287
2012-06,AR,05017,11800,1870,1867,0.999957,0.105249,0.105249,0.105249,0.105249,0.105249
2012-06,AR,05019,22995,2126,2100,0.996693,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05021,16083,1951,1951,0.999941,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05023,25970,1819,1818,0.998572,0.618921,0.618921,0.618921,0.618921,0.618921
2012-06,AR,05025,8689,814,814,0.999893,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05027,24552,2374,2368,0.994552,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05029,21273,1824,1822,0.998226,0.729252,0.729252,0.729252,0.729252,0.729252
2012-06,AR,05031,96443,3582,3582,0.999997,0.923788,0.920665,0.920665,0.920665,0.920665
2012-06,AR,05033,61948,2502,2491,0.998146,0.946050,0.946050,0.946050,0.946050,0.946050
2012-06,AR,05035,50902,2982,2982,0.999997,0.849327,0.848264,0.848264,0.848264,0.848264
2012-06,AR,05037,17870,1606,1606,0.999997,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05039,8116,1517,1502,0.986002,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05041,13008,1705,1686,0.999567,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05043,18509,1834,1810,0.998929,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05045,113237,3446,3446,0.999998,0.844960,0.844960,0.844960,0.844960,0.844960
2012-06,AR,05047,18125,2157,2113,0.991229,0.187289,0.187289,0.187289,0.187289,0.187289
2012-06,AR,05049,12245,1947,1946,0.999666,0.005384,0.005384,0.005384,0.005384,0.005384
2012-06,AR,05051,96024,5428,5387,0.998566,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05053,17853,1416,1416,0.999764,0.089616,0.089616,0.089616,0.089616,0.089616
2012-06,AR,05055,42090,2260,2260,0.999996,0.022385,0.022194,0.022194,0.022194,0.022194
2012-06,AR,05057,22609,2113,2113,0.999117,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05059,32923,3031,3018,0.997334,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05061,13789,2224,2112,0.969434,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05063,36647,2225,2225,0.998929,0.000988,0.000988,0.000988,0.000988,0.000988
2012-06,AR,05065,13696,2588,2588,0.999163,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05067,17997,2083,2083,0.999996,0.002005,0.002005,0.002005,0.002005,0.002005
2012-06,AR,05069,77435,5183,5183,0.999996,0.935091,0.935091,0.935091,0.935091,0.935091
2012-06,AR,05071,25540,2258,2075,0.983190,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05073,7645,1444,1443,0.998215,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05075,17415,2222,2222,0.999540,0.026311,0.008340,0.008340,0.008340,0.008340
2012-06,AR,05077,10424,1203,1203,0.999997,0.011235,0.011235,0.011235,0.011235,0.011235
2012-06,AR,05079,14134,1101,1101,0.996265,0.001375,0.001375,0.001375,0.001375,0.001375
2012-06,AR,05081,13171,1523,1522,0.997458,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05083,22353,1790,1785,0.987784,0.001286,0.001286,0.001286,0.001286,0.001286
2012-06,AR,05085,68356,2876,2876,0.999998,0.734485,0.734485,0.734413,0.734413,0.734485
2012-06,AR,05087,15717,1538,1423,0.894383,0.133050,0.131425,0.129546,0.129546,0.131425
2012-06,AR,05089,16653,1896,1885,0.992304,0.032272,0.032272,0.032272,0.032272,0.032272
2012-06,AR,05091,43462,2320,2320,0.999381,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05093,46480,3405,3405,0.999991,0.000072,0.000072,0.000072,0.000072,0.000072
2012-06,AR,05095,8149,1452,1452,0.999996,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05097,9487,1790,1692,0.953158,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05099,8997,1195,1169,0.942623,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05101,8330,1402,1190,0.846331,0.093426,0.093426,0.093426,0.093426,0.093426
2012-06,AR,05103,26120,2682,2625,0.983003,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05105,10445,1378,1273,0.972718,0.240916,0.240916,0.240916,0.240916,0.240916
2012-06,AR,05107,21757,1972,1972,0.999995,0.000001,0.000001,0.000001,0.000001,0.000001
2012-06,AR,05109,11291,2140,2046,0.966938,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05111,24583,2486,2486,0.999997,0.102361,0.101497,0.101497,0.101497,0.101497
2012-06,AR,05113,20662,2782,2530,0.965972,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05115,61754,3523,3483,0.993789,0.067683,0.067683,0.067683,0.067683,0.067683
2012-06,AR,05117,8715,1577,1577,0.999997,0.070487,0.070487,0.070487,0.070487,0.070487
2012-06,AR,05119,382748,11859,11859,0.999996,0.997398,0.997398,0.997388,0.997388,0.997398
2012-06,AR,05121,17969,1670,1645,0.986002,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05123,28258,2524,2524,0.999997,0.016609,0.016609,0.016609,0.016609,0.016609
2012-06,AR,05125,107118,3990,3967,0.999970,0.619027,0.619027,0.619027,0.619027,0.619027
2012-06,AR,05127,11233,1344,1207,0.927650,0.019043,0.019043,0.019043,0.019043,0.019043
2012-06,AR,05129,8195,1464,1372,0.954628,0.036202,0.036202,0.036202,0.036202,0.036202
2012-06,AR,05131,125744,4604,4603,0.999412,0.956345,0.956345,0.956345,0.956345,0.956345
2012-06,AR,05133,17058,1507,1498,0.993285,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05135,17264,2688,2685,0.995397,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05137,12394,1180,1157,0.962765,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05139,41639,3438,3399,0.981326,0.000000,0.000000,0.000000,0.000000,0.000000
2012-06,AR,05141,17295,2026,1990,0.981964,0.111408,0.111408,0.111408,0.111408,0.111408
2012-06,AR,05143,203065,6843,6777,0.995346,0.938400,0.936546,0.932675,0.932675,0.936546
2012-06,AR,05145,77076,3351,3351,0.999991,0.824476,0.824476,0.824476,0.824476,0.824476
2012-06,AR,05147,7260,1149,1149,0.999995,0.001638,0.001638,0.001638,0.001638,0.001638
2012-06,AR,05149,22185,2164,1916,0.978482,0.000374,0.000374,0.000374,0.000374,0.000374
2012-06,CA,06001,1510271,23956,23903,0.999689,0.999196,0.999196,0.998947,0.998947,0.999457
2012-06,CA,06003,1175,456,237,0.727786,0.348318,0.348318,0.348318,0.348318,0.348318
2012-06,CA,06005,38091,1396,1276,0.975096,0.155433,0.155433,0.155433,0.155433,0.196890
