wave,county_fips,county_pop,share_mobile_any,share_anywless_t6,share_anywless_t7,share_anywless_t8,source,share_mobile_t6,share_mobile_t7,share_mobile_t7_vzw,mobile_t7_any,mobile_any_any
2013-06,18103,36758.0,0.9982,0.4647,0.4058,0.0,analyze_table,,,,,
2013-06,18105,143627.0,0.9969,0.9681,0.9681,0.0,analyze_table,,,,,
2013-06,18107,38244.0,0.9897,0.9844,0.9844,0.0,analyze_table,,,,,
2013-06,18109,69520.0,0.9944,0.9736,0.9695,0.0,analyze_table,,,,,
2013-06,18111,14018.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,18113,47894.0,1.0,0.9933,0.9927,0.0,analyze_table,,,,,
2013-06,18115,6212.0,0.9563,0.7919,0.7893,0.0,analyze_table,,,,,
2013-06,18117,19880.0,0.9481,0.8146,0.8146,0.0,analyze_table,,,,,
2013-06,18119,21376.0,0.9671,0.8251,0.8249,0.0,analyze_table,,,,,
2013-06,18121,17174.0,0.9274,0.6525,0.618,0.0,analyze_table,,,,,
2013-06,18123,19389.0,0.959,0.546,0.5111,0.0,analyze_table,,,,,
2013-06,18125,12725.0,1.0,0.9488,0.9488,0.0,analyze_table,,,,,
2013-06,18127,170481.0,1.0,1.0,0.9999,0.0,analyze_table,,,,,
2013-06,18129,25318.0,1.0,0.9967,0.9967,0.0,analyze_table,,,,,
2013-06,18131,13112.0,1.0,0.9818,0.981,0.0,analyze_table,,,,,
2013-06,18133,38416.0,0.9882,0.9715,0.9715,0.0,analyze_table,,,,,
2013-06,18135,25512.0,1.0,0.9991,0.9991,0.0,analyze_table,,,,,
2013-06,18137,29293.0,0.9933,0.9479,0.9479,0.0,analyze_table,,,,,
2013-06,18139,16940.0,1.0,0.9996,0.9996,0.0,analyze_table,,,,,
2013-06,18141,266691.0,1.0,0.9993,0.9973,0.0,analyze_table,,,,,
2013-06,18143,24468.0,0.9926,0.959,0.959,0.0,analyze_table,,,,,
2013-06,18145,44614.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,18147,20952.0,1.0,0.9608,0.9608,0.0,analyze_table,,,,,
2013-06,18149,23269.0,1.0,0.6248,0.5259,0.0,analyze_table,,,,,
2013-06,18151,34172.0,1.0,0.9793,0.9793,0.0,analyze_table,,,,,
2013-06,18153,20461.0,0.9939,0.9706,0.9706,0.0,analyze_table,,,,,
2013-06,18155,11013.0,0.9128,0.8209,0.8209,0.0,analyze_table,,,,,
2013-06,18157,181628.0,1.0,0.9999,0.9999,0.0,analyze_table,,,,,
2013-06,18159,15570.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,18161,7492.0,0.9991,0.9243,0.9243,0.0,analyze_table,,,,,
2013-06,18163,182356.0,1.0,0.9995,0.9995,0.0,analyze_table,,,,,
2013-06,18165,15763.0,0.9987,0.9754,0.9754,0.0,analyze_table,,,,,
2013-06,18167,107940.0,1.0,0.9985,0.9985,0.0,analyze_table,,,,,
2013-06,18169,31990.0,0.9983,0.9326,0.3817,0.0,analyze_table,,,,,
2013-06,18171,8409.0,0.9469,0.8103,0.8084,0.0,analyze_table,,,,,
2013-06,18173,62102.0,1.0,0.9915,0.9915,0.0,analyze_table,,,,,
2013-06,18175,28443.0,0.9765,0.822,0.822,0.0,analyze_table,,,,,
2013-06,18177,67935.0,1.0,0.9933,0.9933,0.0,analyze_table,,,,,
2013-06,18179,27613.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,18181,24131.0,0.9999,0.9886,0.9885,0.0,analyze_table,,,,,
2013-06,18183,34051.0,1.0,0.9977,0.9977,0.0,analyze_table,,,,,
2013-06,19001,7345.0,0.9992,0.9914,0.9914,0.0,analyze_table,,,,,
2013-06,19003,3816.0,0.9758,0.7766,0.4222,0.0,analyze_table,,,,,
2013-06,19005,14244.0,0.9152,0.5866,0.1364,0.0,analyze_table,,,,,
2013-06,19007,12503.0,0.9957,0.8913,0.8791,0.0,analyze_table,,,,,
2013-06,19009,5825.0,1.0,0.9967,0.9967,0.0,analyze_table,,,,,
2013-06,19011,26038.0,0.9995,0.9678,0.8728,0.0,analyze_table,,,,,
2013-06,19013,132848.0,1.0,1.0,0.9995,0.0,analyze_table,,,,,
2013-06,19015,26184.0,1.0,0.9736,0.5866,0.0,analyze_table,,,,,
2013-06,19017,24576.0,1.0,0.9954,0.9789,0.0,analyze_table,,,,,
2013-06,19019,20932.0,1.0,0.9785,0.8776,0.0,analyze_table,,,,,
2013-06,19021,20232.0,1.0,0.3652,0.3652,0.0,analyze_table,,,,,
2013-06,19023,14669.0,1.0,0.9187,0.9167,0.0,analyze_table,,,,,
2013-06,19025,9029.0,1.0,0.5151,0.5151,0.0,analyze_table,,,,,
2013-06,19027,20659.0,1.0,0.4063,0.4063,0.0,analyze_table,,,,,
2013-06,19029,13667.0,1.0,0.7669,0.7518,0.0,analyze_table,,,,,
2013-06,19031,18158.0,1.0,0.9898,0.9687,0.0,analyze_table,,,,,
2013-06,19033,43455.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,19035,11578.0,1.0,0.9952,0.9952,0.0,analyze_table,,,,,
2013-06,19037,12194.0,1.0,0.9691,0.9691,0.0,analyze_table,,,,,
2013-06,19039,9232.0,0.9723,0.8838,0.8752,0.0,analyze_table,,,,,
2013-06,19041,16421.0,1.0,0.9974,0.9974,0.0,analyze_table,,,,,
2013-06,19043,17900.0,0.9542,0.7866,0.7133,0.0,analyze_table,,,,,
2013-06,19045,48809.0,1.0,0.9771,0.9724,0.0,analyze_table,,,,,
2013-06,19047,17011.0,0.9992,0.9961,0.9961,0.0,analyze_table,,,,,
2013-06,19049,75869.0,1.0,0.9901,0.9893,0.0,analyze_table,,,,,
2013-06,19051,8815.0,0.9807,0.8157,0.7963,0.0,analyze_table,,,,,
2013-06,19053,8291.0,0.9891,0.2412,0.2412,0.0,analyze_table,,,,,
2013-06,19055,17423.0,0.9896,0.949,0.1234,0.0,analyze_table,,,,,
2013-06,19057,39841.0,0.9972,0.986,0.9485,0.0,analyze_table,,,,,
2013-06,19059,16721.0,0.9969,0.995,0.995,0.0,analyze_table,,,,,
2013-06,19061,95633.0,0.9989,0.9715,0.8966,0.0,analyze_table,,,,,
2013-06,19063,10093.0,0.9982,0.7056,0.7056,0.0,analyze_table,,,,,
2013-06,19065,20356.0,0.9907,0.858,0.6944,0.0,analyze_table,,,,,
2013-06,19067,16009.0,1.0,0.9972,0.9972,0.0,analyze_table,,,,,
2013-06,19069,10495.0,1.0,0.9987,0.9971,0.0,analyze_table,,,,,
2013-06,19071,7119.0,0.9982,0.7449,0.7449,0.0,analyze_table,,,,,
2013-06,19073,8867.0,1.0,0.4696,0.4696,0.0,analyze_table,,,,,
2013-06,19075,12424.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,19077,10616.0,1.0,0.9751,0.9751,0.0,analyze_table,,,,,
2013-06,19079,15246.0,1.0,0.9735,0.9672,0.0,analyze_table,,,,,
2013-06,19081,11024.0,1.0,0.9941,0.9941,0.0,analyze_table,,,,,
2013-06,19083,17000.0,1.0,0.9781,0.9778,0.0,analyze_table,,,,,
2013-06,19085,14611.0,0.9852,0.9646,0.9646,0.0,analyze_table,,,,,
2013-06,19087,19988.0,0.9951,0.9692,0.9292,0.0,analyze_table,,,,,
2013-06,19089,9363.0,0.9961,0.2868,0.2868,0.0,analyze_table,,,,,
2013-06,19091,9496.0,1.0,0.993,0.993,0.0,analyze_table,,,,,
2013-06,19093,6771.0,1.0,0.9936,0.9936,0.0,analyze_table,,,,,
2013-06,19095,16446.0,0.9996,0.9779,0.9671,0.0,analyze_table,,,,,
2013-06,19097,19652.0,0.9903,0.8597,0.8179,0.0,analyze_table,,,,,
2013-06,19099,36469.0,1.0,0.9914,0.9704,0.0,analyze_table,,,,,
2013-06,19101,16855.0,0.9997,0.9713,0.9363,0.0,analyze_table,,,,,
2013-06,19103,138228.0,1.0,0.9989,0.9958,0.0,analyze_table,,,,,
2013-06,19105,20689.0,0.9951,0.9054,0.7923,0.0,analyze_table,,,,,
2013-06,19107,10078.0,0.9919,0.9683,0.9303,0.0,analyze_table,,,,,
2013-06,19109,14877.0,1.0,0.9731,0.9731,0.0,analyze_table,,,,,
2013-06,19111,35168.0,0.994,0.9698,0.9139,0.0,analyze_table,,,,,
2013-06,19113,218887.0,1.0,0.9985,0.9866,0.0,analyze_table,,,,,
2013-06,19115,11009.0,0.9977,0.9727,0.9288,0.0,analyze_table,,,,,
2013-06,19117,8641.0,0.9411,0.809,0.8078,0.0,analyze_table,,,,,
2013-06,19119,11394.0,0.9957,0.995,0.995,0.0,analyze_table,,,,,
2013-06,19121,16185.0,1.0,0.8966,0.8814,0.0,analyze_table,,,,,
2013-06,19123,22378.0,1.0,0.987,0.9349,0.0,analyze_table,,,,,
2013-06,19125,33697.0,0.9978,0.9734,0.9326,0.0,analyze_table,,,,,
2013-06,19127,41185.0,1.0,0.9939,0.9932,0.0,analyze_table,,,,,
2013-06,19129,15139.0,0.9911,0.9467,0.9467,0.0,analyze_table,,,,,
2013-06,19131,10661.0,0.9999,0.8386,0.8386,0.0,analyze_table,,,,,
2013-06,19133,8873.0,0.995,0.9803,0.9803,0.0,analyze_table,,,,,
2013-06,19135,7893.0,0.9901,0.903,0.8731,0.0,analyze_table,,,,,
2013-06,19137,10247.0,0.999,0.9286,0.9286,0.0,analyze_table,,,,,
2013-06,19139,43252.0,1.0,0.9916,0.98,0.0,analyze_table,,,,,
2013-06,19141,13950.0,1.0,0.9991,0.9991,0.0,analyze_table,,,,,
2013-06,19143,6126.0,0.9994,0.9994,0.9994,0.0,analyze_table,,,,,
2013-06,19145,15485.0,0.9989,0.9168,0.9168,0.0,analyze_table,,,,,
2013-06,19147,9042.0,1.0,0.9888,0.9888,0.0,analyze_table,,,,,
2013-06,19149,24933.0,0.9988,0.9469,0.9469,0.0,analyze_table,,,,,
2013-06,19151,6738.0,1.0,0.9883,0.9883,0.0,analyze_table,,,,,
2013-06,19153,453578.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,19155,95064.0,0.9986,0.9943,0.9943,0.0,analyze_table,,,,,
2013-06,19157,18772.0,1.0,0.9792,0.9503,0.0,analyze_table,,,,,
2013-06,19159,4920.0,0.9972,0.1513,0.1513,0.0,analyze_table,,,,,
2013-06,19161,9864.0,1.0,0.262,0.262,0.0,analyze_table,,,,,
2013-06,19163,168310.0,1.0,0.9982,0.9979,0.0,analyze_table,,,,,
2013-06,19165,11682.0,0.999,0.9952,0.9952,0.0,analyze_table,,,,,
2013-06,19167,34342.0,0.9985,0.9971,0.9971,0.0,analyze_table,,,,,
2013-06,19169,93342.0,1.0,0.9984,0.9924,0.0,analyze_table,,,,,
2013-06,19171,17497.0,1.0,0.8739,0.8646,0.0,analyze_table,,,,,
2013-06,19173,5960.0,0.9977,0.3089,0.3089,0.0,analyze_table,,,,,
2013-06,19175,12593.0,0.9979,0.9563,0.9563,0.0,analyze_table,,,,,
2013-06,19177,7425.0,0.9982,0.8446,0.8123,0.0,analyze_table,,,,,
2013-06,19179,35374.0,0.9997,0.978,0.9635,0.0,analyze_table,,,,,
2013-06,19181,48367.0,0.9997,0.9923,0.9881,0.0,analyze_table,,,,,
2013-06,19183,21924.0,0.9996,0.9952,0.9762,0.0,analyze_table,,,,,
2013-06,19185,6176.0,0.9815,0.3384,0.3384,0.0,analyze_table,,,,,
2013-06,19187,37172.0,1.0,0.9826,0.9824,0.0,analyze_table,,,,,
2013-06,19189,10489.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,19191,20863.0,0.9825,0.6921,0.1812,0.0,analyze_table,,,,,
2013-06,19193,102779.0,0.9993,0.9984,0.9984,0.0,analyze_table,,,,,
2013-06,19195,7399.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,19197,12738.0,1.0,0.9994,0.9994,0.0,analyze_table,,,,,
2013-06,20001,12879.0,0.9995,0.9349,0.9349,0.0,analyze_table,,,,,
2013-06,20003,7930.0,1.0,0.8701,0.8701,0.0,analyze_table,,,,,
2013-06,20005,16908.0,0.9984,0.9586,0.9585,0.0,analyze_table,,,,,
2013-06,20007,4650.0,0.9949,0.4372,0.4353,0.0,analyze_table,,,,,
2013-06,20009,27604.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,20011,14977.0,0.9917,0.7852,0.7852,0.0,analyze_table,,,,,
2013-06,20013,9599.0,0.9945,0.9556,0.9556,0.0,analyze_table,,,,,
2013-06,20015,66928.0,1.0,0.9946,0.994,0.0,analyze_table,,,,,
2013-06,20017,2636.0,0.9983,0.6379,0.6379,0.0,analyze_table,,,,,
2013-06,20019,3351.0,0.9493,0.0707,0.0707,0.0,analyze_table,,,,,
2013-06,20021,21099.0,0.9982,0.994,0.9939,0.0,analyze_table,,,,,
2013-06,20023,2501.0,0.98,0.1293,0.1293,0.0,analyze_table,,,,,
2013-06,20025,2107.0,0.996,0.8923,0.51,0.0,analyze_table,,,,,
2013-06,20027,8689.0,0.9999,0.993,0.993,0.0,analyze_table,,,,,
2013-06,20029,9280.0,1.0,0.9609,0.9608,0.0,analyze_table,,,,,
2013-06,20031,8339.0,1.0,0.9331,0.9331,0.0,analyze_table,,,,,
2013-06,20033,1817.0,0.9884,0.6797,0.29,0.0,analyze_table,,,,,
2013-06,20035,36100.0,0.9987,0.9936,0.9935,0.0,analyze_table,,,,,
2013-06,20037,39218.0,0.9882,0.9654,0.9637,0.0,analyze_table,,,,,
2013-06,20039,2135.0,0.9867,0.9403,0.9141,0.0,analyze_table,,,,,
2013-06,20041,19711.0,1.0,0.9964,0.9964,0.0,analyze_table,,,,,
2013-06,20043,7699.0,0.999,0.8708,0.8673,0.0,analyze_table,,,,,
2013-06,20045,114603.0,1.0,0.9963,0.982,0.0,analyze_table,,,,,
2013-06,20047,2783.0,1.0,0.9995,0.9995,0.0,analyze_table,,,,,
2013-06,20049,2660.0,0.8701,0.5111,0.5111,0.0,analyze_table,,,,,
2013-06,20051,28800.0,0.9999,0.9977,0.9977,0.0,analyze_table,,,,,
2013-06,20053,6357.0,1.0,0.9998,0.9998,0.0,analyze_table,,,,,
2013-06,20055,36882.0,0.9997,0.9983,0.9982,0.0,analyze_table,,,,,
2013-06,20057,34604.0,1.0,0.9977,0.9971,0.0,analyze_table,,,,,
2013-06,20059,26282.0,0.9957,0.9366,0.5319,0.0,analyze_table,,,,,
2013-06,20061,37110.0,1.0,0.9994,0.9991,0.0,analyze_table,,,,,
2013-06,20063,2547.0,0.9984,0.9859,0.9859,0.0,analyze_table,,,,,
2013-06,20065,2430.0,0.9996,0.173,0.173,0.0,analyze_table,,,,,
2013-06,20067,7742.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,20069,5892.0,1.0,0.9989,0.9989,0.0,analyze_table,,,,,
2013-06,20071,1125.0,0.984,0.8213,0.2111,0.0,analyze_table,,,,,
2013-06,20073,6348.0,0.9983,0.3156,0.3156,0.0,analyze_table,,,,,
2013-06,20075,2717.0,0.9936,0.9551,0.9487,0.0,analyze_table,,,,,
2013-06,20077,5746.0,0.9788,0.9777,0.1257,0.0,analyze_table,,,,,
2013-06,20079,35208.0,1.0,0.9991,0.9991,0.0,analyze_table,,,,,
2013-06,20081,3308.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,20083,1774.0,0.9986,0.9884,0.9811,0.0,analyze_table,,,,,
2013-06,20085,13563.0,0.9996,0.9669,0.9647,0.0,analyze_table,,,,,
2013-06,20087,19150.0,0.997,0.9462,0.945,0.0,analyze_table,,,,,
2013-06,20089,2785.0,0.9892,0.5163,0.5163,0.0,analyze_table,,,,,
2013-06,20091,578285.0,0.9996,0.9995,0.9993,0.0,analyze_table,,,,,
2013-06,20093,3698.0,1.0,0.9947,0.9947,0.0,analyze_table,,,,,
2013-06,20095,7367.0,1.0,0.9892,0.9727,0.0,analyze_table,,,,,
2013-06,20097,2213.0,1.0,0.8267,0.742,0.0,analyze_table,,,,,
2013-06,20099,21062.0,1.0,0.9759,0.9759,0.0,analyze_table,,,,,
2013-06,20101,1566.0,0.9933,0.7535,0.0833,0.0,analyze_table,,,,,
2013-06,20103,78768.0,0.9993,0.9988,0.9988,0.0,analyze_table,,,,,
2013-06,20105,3042.0,0.9898,0.9583,0.9583,0.0,analyze_table,,,,,
2013-06,20107,9473.0,0.998,0.7734,0.7734,0.0,analyze_table,,,,,
2013-06,20109,2585.0,0.9936,0.942,0.942,0.0,analyze_table,,,,,
2013-06,20111,32625.0,1.0,0.9918,0.9918,0.0,analyze_table,,,,,
2013-06,20113,28877.0,1.0,0.9997,0.9997,0.0,analyze_table,,,,,
2013-06,20115,12104.0,1.0,0.5795,0.5795,0.0,analyze_table,,,,,
2013-06,20117,8946.0,1.0,0.614,0.614,0.0,analyze_table,,,,,
2013-06,20119,4452.0,0.9964,0.6586,0.1718,0.0,analyze_table,,,,,
2013-06,20121,34137.0,1.0,0.977,0.9696,0.0,analyze_table,,,,,
2013-06,20123,6120.0,0.9989,0.9792,0.7828,0.0,analyze_table,,,,,
2013-06,20125,35030.0,0.9989,0.942,0.942,0.0,analyze_table,,,,,
2013-06,20127,5723.0,1.0,0.8224,0.8224,0.0,analyze_table,,,,,
2013-06,20129,3056.0,0.9881,0.8248,0.1811,0.0,analyze_table,,,,,
2013-06,20131,9815.0,0.9988,0.839,0.839,0.0,analyze_table,,,,,
2013-06,20133,16303.0,1.0,0.9829,0.9829,0.0,analyze_table,,,,,
2013-06,20135,2891.0,0.9969,0.9696,0.9696,0.0,analyze_table,,,,,
2013-06,20137,5466.0,0.9902,0.9032,0.8909,0.0,analyze_table,,,,,
2013-06,20139,16013.0,1.0,0.94,0.9352,0.0,analyze_table,,,,,
2013-06,20141,3546.0,0.9992,0.9851,0.9851,0.0,analyze_table,,,,,
2013-06,20143,6011.0,0.9997,0.9918,0.9918,0.0,analyze_table,,,,,
2013-06,20145,6713.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,20147,5409.0,0.9983,0.8772,0.8393,0.0,analyze_table,,,,,
2013-06,20149,22604.0,1.0,0.9931,0.9931,0.0,analyze_table,,,,,
2013-06,20151,9638.0,1.0,0.9904,0.9856,0.0,analyze_table,,,,,
2013-06,20153,2315.0,0.9134,0.8054,0.238,0.0,analyze_table,,,,,
2013-06,20155,64453.0,1.0,0.9998,0.9993,0.0,analyze_table,,,,,
2013-06,20157,4572.0,0.9969,0.828,0.4366,0.0,analyze_table,,,,,
2013-06,20159,9651.0,1.0,0.9584,0.9584,0.0,analyze_table,,,,,
2013-06,20161,76230.0,1.0,0.9977,0.9977,0.0,analyze_table,,,,,
2013-06,20163,4873.0,0.9997,0.9522,0.9522,0.0,analyze_table,,,,,
2013-06,20165,3128.0,1.0,0.9922,0.9922,0.0,analyze_table,,,,,
2013-06,20167,6744.0,0.9995,0.9922,0.9922,0.0,analyze_table,,,,,
2013-06,20169,56561.0,1.0,0.9984,0.9984,0.0,analyze_table,,,,,
2013-06,20171,4935.0,1.0,0.9254,0.0602,0.0,analyze_table,,,,,
2013-06,20173,517071.0,1.0,1.0,1.0,0.0,analyze_table,,,,,
2013-06,20175,23301.0,0.9998,0.4343,0.075,0.0,analyze_table,,,,,
2013-06,20177,181124.0,1.0,0.9969,0.9966,0.0,analyze_table,,,,,
2013-06,20179,2423.0,0.9992,0.9748,0.974,0.0,analyze_table,,,,,
2013-06,20181,5059.0,1.0,0.2611,0.2611,0.0,analyze_table,,,,,
2013-06,20183,3506.0,0.9989,0.9813,0.9813,0.0,analyze_table,,,,,
2013-06,20185,4179.0,1.0,0.819,0.819,0.0,analyze_table,,,,,
2013-06,20187,2075.0,0.9981,0.9978,0.9978,0.0,analyze_table,,,,,
2013-06,20189,5696.0,0.9983,0.9963,0.9963,0.0,analyze_table,,,,,
2013-06,20191,23113.0,1.0,0.995,0.9854,0.0,analyze_table,,,,,
2013-06,20193,7663.0,1.0,0.9982,0.9982,0.0,analyze_table,,,,,
2013-06,20195,2826.0,1.0,0.9919,0.9919,0.0,analyze_table,,,,,
2013-06,20197,6912.0,0.9928,0.7843,0.6427,0.0,analyze_table,,,,,
2013-06,20199,1362.0,0.9761,0.2335,0.0775,0.0,analyze_table,,,,,
2013-06,20201,5110.0,0.997,0.9376,0.9376,0.0,analyze_table,,,,,
2013-06,20203,2040.0,0.9985,0.9811,0.9811,0.0,analyze_table,,,,,
2013-06,20205,8985.0,0.9987,0.9762,0.9762,0.0,analyze_table,,,,,
2013-06,20207,3080.0,0.9714,0.5179,0.5179,0.0,analyze_table,,,,,
2013-06,20209,158821.0,0.9991,0.999,0.999,0.0,analyze_table,,,,,
2013-06,21001,19084.0,0.9108,0.7624,0.7624,0.0,analyze_table,,,,,
2013-06,21003,20670.0,0.8873,0.7478,0.7478,0.0,analyze_table,,,,,
2013-06,21005,22237.0,0.9669,0.8664,0.8664,0.0,analyze_table,,,,,
2013-06,21007,8209.0,1.0,0.4465,0.4465,0.0,analyze_table,,,,,
2013-06,21009,43536.0,0.9782,0.9159,0.9159,0.0,analyze_table,,,,,
2013-06,21011,11752.0,0.9112,0.3954,0.3954,0.0,analyze_table,,,,,
2013-06,21013,28053.0,0.8126,0.7139,0.7139,0.0,analyze_table,,,,,
2013-06,21015,130028.0,0.9915,0.983,0.983,0.1636,analyze_table,,,,,
2013-06,21017,20109.0,1.0,0.9463,0.9463,0.0,analyze_table,,,,,
2013-06,21019,49252.0,0.9835,0.9683,0.9683,0.0,analyze_table,,,,,
2013-06,21021,28664.0,0.981,0.8348,0.8348,0.0,analyze_table,,,,,
2013-06,21023,8480.0,0.8267,0.7592,0.7592,0.0,analyze_table,,,,,
2013-06,21025,13241.0,0.6149,0.0,0.0,0.0,analyze_table,,,,,
2013-06,21027,20416.0,0.7664,0.6077,0.5275,0.0,analyze_table,,,,,
2013-06,21029,78472.0,0.9875,0.9619,0.9579,0.0,analyze_table,,,,,
2013-06,21031,12529.0,0.8948,0.7334,0.7314,0.0,analyze_table,,,,,
2013-06,21033,12965.0,0.9643,0.0752,0.0752,0.0,analyze_table,,,,,
2013-06,21035,38104.0,0.9888,0.244,0.244,0.0,analyze_table,,,,,
2013-06,21037,90606.0,0.9993,0.9852,0.9852,0.3441,analyze_table,,,,,
2013-06,21039,4990.0,0.9991,0.2068,0.2068,0.0,analyze_table,,,,,
2013-06,21041,11055.0,0.981,0.9283,0.9269,0.0422,analyze_table,,,,,
2013-06,21043,27888.0,0.832,0.6764,0.6764,0.0,analyze_table,,,,,
2013-06,21045,16033.0,0.8364,0.5521,0.5521,0.0,analyze_table,,,,,
2013-06,21047,77817.0,0.9842,0.9617,0.958,0.0,analyze_table,,,,,
2013-06,21049,36413.0,0.9969,0.8324,0.8324,0.0,analyze_table,,,,,
2013-06,21051,20861.0,0.6702,0.5174,0.5174,0.0,analyze_table,,,,,
2013-06,21053,10427.0,0.8624,0.6298,0.6298,0.0,analyze_table,,,,,
2013-06,21055,9327.0,0.8868,0.0284,0.0284,0.0,analyze_table,,,,,
2013-06,21057,6703.0,0.7374,0.1918,0.1918,0.0,analyze_table,,,,,
2013-06,21059,98260.0,0.9987,0.9859,0.9859,0.0,analyze_table,,,,,
2013-06,21061,12565.0,0.8158,0.5394,0.5005,0.0,analyze_table,,,,,
2013-06,21063,8246.0,0.5952,0.0236,0.0236,0.0,analyze_table,,,,,
2013-06,21065,14404.0,0.7525,0.0145,0.0145,0.0,analyze_table,,,,,
2013-06,21067,307642.0,1.0,0.9989,0.9989,0.0,analyze_table,,,,,
2013-06,21069,14472.0,0.9343,0.8258,0.8258,0.0,analyze_table,,,,,
2013-06,21071,38412.0,0.7879,0.0,0.0,0.0,analyze_table,,,,,
2013-06,21073,49504.0,0.998,0.9737,0.9737,0.0,analyze_table,,,,,
2013-06,21075,6426.0,0.9677,0.4702,0.4702,0.0,analyze_table,,,,,
2013-06,21077,8759.0,1.0,0.9715,0.9715,0.3314,analyze_table,,,,,
2013-06,21079,17523.0,0.9795,0.3236,0.3236,0.0,analyze_table,,,,,
2013-06,21081,25415.0,0.9766,0.7427,0.7426,0.4294,analyze_table,,,,,
2013-06,21083,37041.0,0.9976,0.1124,0.1124,0.0,analyze_table,,,,,
2013-06,21085,26205.0,0.8803,0.5495,0.5495,0.0,analyze_table,,,,,
2013-06,21087,11149.0,0.922,0.4594,0.4594,0.0,analyze_table,,,,,
2013-06,21089,36780.0,0.9435,0.8297,0.8297,0.0,analyze_table,,,,,
2013-06,21091,8573.0,0.9421,0.6157,0.5937,0.0,analyze_table,,,,,
2013-06,21093,109665.0,0.989,0.9638,0.9638,0.0,analyze_table,,,,,
2013-06,21095,28007.0,0.6088,0.3014,0.3014,0.0,analyze_table,,,,,
2013-06,21097,19120.0,0.9837,0.8458,0.8458,0.0,analyze_table,,,,,
2013-06,21099,18411.0,0.8708,0.6925,0.6925,0.0,analyze_table,,,,,
2013-06,21101,46601.0,0.9981,0.9945,0.9945,0.0,analyze_table,,,,,
2013-06,21103,15425.0,0.9783,0.8885,0.8863,0.0519,analyze_table,,,,,
2013-06,21105,4720.0,0.9923,0.0585,0.0585,0.0,analyze_table,,,,,
2013-06,21107,46850.0,0.9918,0.9462,0.9462,0.0,analyze_table,,,,,
2013-06,21109,13425.0,0.6427,0.0713,0.0713,0.0,analyze_table,,,,,
2013-06,21111,755766.0,1.0,0.9994,0.9994,0.0,analyze_table,,,,,
2013-06,21113,52032.0,0.9951,0.9617,0.9614,0.0,analyze_table,,,,,
2013-06,21115,23284.0,0.8676,0.0,0.0,0.0,analyze_table,,,,,
2013-06,21117,162589.0,0.9974,0.9862,0.9862,0.2788,analyze_table,,,,,
2013-06,21119,15957.0,0.6401,0.0,0.0,0.0,analyze_table,,,,,
2013-06,21121,32035.0,0.8916,0.6086,0.6086,0.0,analyze_table,,,,,
2013-06,21123,14444.0,0.9749,0.9197,0.9197,0.0,analyze_table,,,,,
2013-06,21125,60565.0,0.9689,0.8904,0.8904,0.0,analyze_table,,,,,
2013-06,21127,15953.0,0.6814,0.2613,0.2613,0.0,analyze_table,,,,,
2013-06,21129,7790.0,0.7381,0.0,0.0,0.0,analyze_table,,,,,
2013-06,21131,10907.0,0.5314,0.0338,0.0338,0.0,analyze_table,,,,,
2013-06,21133,24150.0,0.586,0.0243,0.0243,0.0,analyze_table,,,,,
2013-06,21135,13744.0,0.5778,0.2599,0.2599,0.0,analyze_table,,,,,
2013-06,21137,25012.0,0.9987,0.242,0.242,0.0,analyze_table,,,,,
2013-06,21139,9358.0,0.9596,0.3119,0.3119,0.0,analyze_table,,,,,
2013-06,21141,26773.0,0.9589,0.7561,0.7301,0.0,analyze_table,,,,,
2013-06,21143,8537.0,0.9951,0.0,0.0,0.0,analyze_table,,,,,
2013-06,21145,65387.0,1.0,0.9857,0.9857,0.0,analyze_table,,,,,
2013-06,21147,18584.0,0.735,0.545,0.545,0.0,analyze_table,,,,,
2013-06,21149,9319.0,0.9817,0.6238,0.5462,0.0,analyze_table,,,,,
2013-06,21151,86583.0,0.9731,0.6684,0.6678,0.0,analyze_table,,,,,
2013-06,21153,13266.0,0.7304,0.0,0.0,0.0,analyze_table,,,,,
2013-06,21155,20248.0,0.8551,0.1383,0.1383,0.0,analyze_table,,,,,
2013-06,21157,31696.0,1.0,0.2017,0.2017,0.0,analyze_table,,,,,
2013-06,21159,12946.0,0.5735,0.0,0.0,0.0,analyze_table,,,,,
2013-06,21161,17717.0,0.9911,0.8826,0.8826,0.0,analyze_table,,,,,
2013-06,21163,29798.0,0.9619,0.9134,0.9134,0.0,analyze_table,,,,,
2013-06,21165,6173.0,0.8021,0.0,0.0,0.0,analyze_table,,,,,
