county_fips,county_pop,state,n_waves_observed,first_t6_25,never_t6_25_by_jun2014,first_t6_50,never_t6_50_by_jun2014,first_t6_75,never_t6_75_by_jun2014,first_t7_25,never_t7_25_by_jun2014,first_t7_50,never_t7_50_by_jun2014,first_t7_75,never_t7_75_by_jun2014
17099,113924,IL,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
17101,16833,IL,9,2012-12,False,2012-12,False,2013-12,False,2012-12,False,2012-12,False,2013-12,False
17103,36031,IL,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
17105,38950,IL,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
17107,30305,IL,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
17109,32612,IL,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
17111,308760,IL,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
17113,169572,IL,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
17115,110768,IL,9,2011-12,False,2011-12,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
17117,47765,IL,9,2013-06,False,2013-06,False,2013-12,False,2013-06,False,2013-06,False,2013-12,False
17119,269282,IL,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
17121,39437,IL,9,2012-06,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2013-06,False
17123,12640,IL,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
17125,14666,IL,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
17127,15429,IL,9,2012-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
17129,12705,IL,9,2011-12,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
17131,16434,IL,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False
17133,32957,IL,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
17135,30104,IL,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
17137,35547,IL,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
17139,14846,IL,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
17141,53497,IL,9,2011-12,False,2012-06,False,2012-12,False,2011-12,False,2012-06,False,2013-06,False
17143,186494,IL,9,2011-12,False,2011-12,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
17145,22350,IL,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
17147,16729,IL,9,2011-12,False,2012-06,False,2013-06,False,2011-12,False,2012-06,False,2013-06,False
17149,16430,IL,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
17151,4470,IL,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
17153,6161,IL,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
17155,6006,IL,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
17157,33476,IL,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
17159,16233,IL,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
17161,147546,IL,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
17163,270056,IL,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
17165,24913,IL,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
17167,197465,IL,9,2011-06,False,2011-12,False,2011-12,False,2011-06,False,2011-12,False,2011-12,False
17169,7544,IL,9,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
17171,5355,IL,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
17173,22363,IL,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
17175,5994,IL,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
17177,47711,IL,9,2012-12,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False
17179,135394,IL,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
17181,17808,IL,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
17183,81625,IL,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
17185,11947,IL,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
17187,17707,IL,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
17189,14716,IL,9,2012-06,False,2012-12,False,2012-12,False,2012-06,False,2012-12,False,2012-12,False
17191,16760,IL,9,2012-12,False,2012-12,False,2013-12,False,2012-12,False,2012-12,False,2013-12,False
17193,14665,IL,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
17195,58498,IL,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
17197,677560,IL,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
17199,66357,IL,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
17201,295266,IL,9,2011-06,False,2011-06,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
17203,38664,IL,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
18001,34387,IN,9,2011-06,False,2011-12,False,2011-12,False,2011-06,False,2011-12,False,2011-12,False
18003,355329,IN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
18005,76794,IN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
18007,8854,IN,9,2012-06,False,2012-12,False,2013-12,False,2012-06,False,2012-12,False,2014-06,False
18009,12766,IN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
18011,56640,IN,9,2010-12,False,2011-12,False,2012-06,False,2011-06,False,2011-12,False,2012-06,False
18013,15242,IN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
18015,20155,IN,9,2011-12,False,2012-06,False,2012-06,False,2011-12,False,2012-06,False,2012-06,False
18017,38966,IN,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,,True,,True
18019,110232,IN,9,2011-06,False,2011-06,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
18021,26890,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18023,33224,IN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
18025,10713,IN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
18027,31648,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18029,50047,IN,9,2011-06,False,2012-12,False,2012-12,False,2011-06,False,2012-12,False,2012-12,False
18031,25740,IN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
18033,42223,IN,9,2011-06,False,2011-12,False,2011-12,False,2011-06,False,2011-12,False,2011-12,False
18035,117671,IN,9,2010-12,False,2010-12,False,2010-12,False,2012-06,False,2012-06,False,2012-06,False
18037,41889,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18039,197559,IN,9,2010-12,False,2010-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18041,24277,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18043,74578,IN,9,2011-06,False,2011-12,False,2011-12,False,2011-06,False,2011-12,False,2011-12,False
18045,17240,IN,9,2011-12,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
18047,23087,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18049,20836,IN,9,2013-06,False,2013-12,False,2014-06,False,2013-06,False,,True,,True
18051,33503,IN,9,2011-12,False,2012-06,False,2012-06,False,2011-12,False,2012-06,False,2012-06,False
18053,70061,IN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
18055,33165,IN,9,2012-06,False,2013-06,False,2013-06,False,2012-06,False,2013-06,False,2013-06,False
18057,274569,IN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
18059,70002,IN,9,2011-06,False,2011-12,False,2012-12,False,2011-06,False,2011-12,False,2012-12,False
18061,39364,IN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
18063,145448,IN,9,2010-12,False,2011-06,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
18065,49462,IN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
18067,82752,IN,9,2010-12,False,2010-12,False,2010-12,False,2012-06,False,2012-06,False,2012-06,False
18069,37124,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18071,42376,IN,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
18073,33478,IN,9,2012-06,False,2012-12,False,2012-12,False,2012-06,False,2012-12,False,2012-12,False
18075,21253,IN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
18077,32428,IN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
18079,28525,IN,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
18081,139654,IN,9,2010-12,False,2010-12,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
18083,38440,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18085,77358,IN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
18087,37128,IN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
18089,496005,IN,9,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
18091,111467,IN,9,2011-06,False,2011-12,False,2011-12,False,2011-06,False,2011-12,False,2011-12,False
18093,46134,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18095,131636,IN,9,2010-12,False,2010-12,False,2012-06,False,2011-12,False,2011-12,False,2012-06,False
18097,903393,IN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
18099,47051,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18101,10334,IN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
18103,36903,IN,9,2012-06,False,2013-12,False,2014-06,False,2012-06,False,,True,,True
18105,137974,IN,9,2010-12,False,2010-12,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
18107,38124,IN,9,2012-06,False,2013-06,False,2013-06,False,2012-06,False,2013-06,False,2013-06,False
18109,68894,IN,9,2011-06,False,2012-06,False,2012-12,False,2011-06,False,2012-06,False,2012-12,False
18111,14244,IN,9,2012-06,False,2012-12,False,2012-12,False,2012-06,False,2012-12,False,2012-12,False
18113,47536,IN,9,2012-06,False,2012-06,False,2013-06,False,2012-06,False,2012-06,False,2013-06,False
18115,6128,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18117,19840,IN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
18119,21575,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18121,17339,IN,9,2011-12,False,2011-12,False,2014-06,False,2011-12,False,2011-12,False,2014-06,False
18123,19338,IN,9,2012-12,False,2013-06,False,2013-12,False,2012-12,False,2013-06,False,2013-12,False
18125,12845,IN,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
18127,164343,IN,9,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False,2011-06,False
18129,25910,IN,9,2011-12,False,2012-06,False,2012-06,False,2011-12,False,2012-06,False,2012-06,False
18131,13402,IN,9,2012-06,False,2013-06,False,2013-06,False,2012-06,False,2013-06,False,2013-06,False
18133,37963,IN,9,2012-06,False,2012-06,False,2012-12,False,2012-06,False,2012-06,False,2012-12,False
18135,26171,IN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
18137,28818,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18139,17392,IN,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
18141,266931,IN,9,2010-12,False,2010-12,False,2010-12,False,2011-12,False,2011-12,False,2011-12,False
18143,24181,IN,9,2012-06,False,2012-06,False,2013-06,False,2012-06,False,2012-06,False,2013-06,False
18145,44436,IN,9,2011-12,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
18147,20952,IN,9,2011-12,False,2011-12,False,2013-06,False,2011-12,False,2011-12,False,2013-06,False
18149,23363,IN,9,2013-06,False,2013-06,False,2013-12,False,2013-06,False,2013-06,False,2013-12,False
18151,34185,IN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
18153,21475,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18155,10613,IN,9,2011-12,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
18157,172780,IN,9,2010-12,False,2010-12,False,2010-12,False,2011-06,False,2011-06,False,2011-06,False
18159,15936,IN,9,2011-12,False,2012-06,False,2012-06,False,2011-12,False,2012-06,False,2012-06,False
18161,7516,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18163,179703,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18165,16212,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18167,107848,IN,9,2010-12,False,2010-12,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
18169,32888,IN,9,2012-06,False,2013-06,False,2013-06,False,2012-06,False,2014-06,False,,True
18171,8508,IN,9,2011-12,False,2011-12,False,2012-12,False,2011-12,False,2011-12,False,2012-12,False
18173,59689,IN,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
18175,28262,IN,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
18177,68917,IN,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
18179,27636,IN,9,2011-06,False,2011-12,False,2011-12,False,2011-06,False,2011-12,False,2011-12,False
18181,24643,IN,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
18183,33292,IN,9,2011-06,False,2011-06,False,2012-06,False,2011-06,False,2011-06,False,2012-06,False
19001,7682,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19003,4029,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19005,14330,IA,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
19007,12887,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19009,6119,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19011,26076,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-12,False,2013-06,False,2013-06,False
19013,131090,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False
19015,26306,IA,9,2012-06,False,2012-12,False,2012-12,False,2012-12,False,2013-06,False,2013-12,False
19017,24276,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False
19019,20958,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19021,20260,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19023,14867,IA,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
19025,9670,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19027,20816,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19029,13956,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19031,18499,IA,9,2011-12,False,2012-06,False,2012-06,False,2011-12,False,2013-06,False,2013-06,False
19033,44151,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19035,12072,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19037,12439,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19039,9286,IA,9,2012-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False,2013-06,False
19041,16667,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19043,18129,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19045,49116,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2013-06,False
19047,17096,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19049,66135,IA,9,2011-06,False,2011-06,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
19051,8753,IA,9,2012-12,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19053,8457,IA,9,2012-12,False,2013-12,False,2013-12,False,2012-12,False,2013-12,False,2013-12,False
19055,17764,IA,9,2012-12,False,2012-12,False,2012-12,False,2013-12,False,2013-12,False,2013-12,False
19057,40325,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19059,16667,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19061,93653,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False
19063,10302,IA,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
19065,20880,IA,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
19067,16303,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19069,10680,IA,9,2012-12,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False
19071,7441,IA,9,2013-06,False,2013-06,False,2013-12,False,2013-06,False,2013-06,False,2013-12,False
19073,9336,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19075,12453,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19077,10954,IA,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
19079,15673,IA,9,2012-12,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False
19081,11341,IA,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
19083,17534,IA,9,2012-12,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False
19085,14928,IA,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
19087,20145,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19089,9566,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19091,9815,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19093,7089,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19095,16355,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False
19097,19848,IA,9,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19099,36842,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
19101,16843,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19103,130882,IA,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
19105,20638,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False
19107,10511,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19109,15543,IA,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
19111,35862,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19113,211226,IA,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
19115,11387,IA,9,2012-06,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False
19117,8898,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19119,11581,IA,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
19121,15679,IA,9,2011-12,False,2012-12,False,2013-06,False,2011-12,False,2012-12,False,2013-06,False
19123,22381,IA,9,2012-06,False,2012-12,False,2012-12,False,2012-06,False,2012-12,False,2012-12,False
19125,33309,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
19127,40648,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False
19129,15059,IA,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
19131,10776,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19133,9243,IA,9,2012-12,False,2013-06,False,2013-06,False,2012-12,False,2013-06,False,2013-06,False
19135,7970,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19137,10740,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19139,42745,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False
19141,14398,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19143,6462,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19145,15932,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19147,9421,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19149,24986,IA,9,2011-12,False,2012-12,False,2012-12,False,2011-12,False,2012-12,False,2012-12,False
19151,7310,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19153,430640,IA,9,2011-06,False,2011-06,False,2011-06,False,2011-12,False,2011-12,False,2011-12,False
19155,93158,IA,9,2010-12,False,2010-12,False,2011-12,False,2011-06,False,2011-06,False,2011-12,False
19157,18914,IA,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
19159,5131,IA,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
19161,10350,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19163,165224,IA,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
19165,12167,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19167,33704,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19169,89542,IA,9,2011-06,False,2011-06,False,2012-06,False,2012-12,False,2012-12,False,2012-12,False
19171,17767,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2013-06,False
19173,6317,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19175,12534,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
19177,7570,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19179,35625,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False
19181,46225,IA,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
19183,21704,IA,9,2012-06,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False
19185,6403,IA,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
19187,38013,IA,9,2012-12,False,2012-12,False,2012-12,False,2013-06,False,2013-06,False,2013-06,False
19189,10866,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19191,21056,IA,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
19193,102172,IA,9,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False,2011-12,False
19195,7598,IA,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
19197,13229,IA,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
20001,13371,KS,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
20003,8102,KS,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
20005,16924,KS,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
20007,4861,KS,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
20009,27674,KS,9,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False,2012-06,False
20011,15173,KS,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
20013,9984,KS,9,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False,2013-06,False
20015,65880,KS,9,2011-12,False,2011-12,False,2012-12,False,2011-12,False,2011-12,False,2013-06,False
20017,2790,KS,9,2012-12,False,2012-12,False,2013-12,False,2012-12,False,2012-12,False,2013-12,False
20019,3669,KS,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,,True,,True
20021,21603,KS,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
20023,2726,KS,9,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False,2013-12,False
20025,2215,KS,9,2013-06,False,2013-06,False,2013-12,False,2013-06,False,2013-06,False,2013-12,False
20027,8535,KS,9,2012-12,False,2012-12,False,2013-06,False,2012-12,False,2012-12,False,2013-06,False
20029,9533,KS,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
20031,8601,KS,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False
20033,1891,KS,9,2013-06,False,2013-12,False,2013-12,False,2013-06,False,2013-12,False,2013-12,False
20035,36311,KS,9,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2012-12,False,2013-06,False
